"CD_DIST";"NM_DIST";"PERE0115_NOVA";"V06001";"V06002";"V06003";"V06004";"V06005";"V06006"
"411530905";"Mariópolis";"2000";"2092";"5495";"1,62";"3061,18";"46740886,87";"2000"
"411530910";"Rio Pinheiro";"2000";"260";"701";"1,29";"4484,09";"63357444,62";"2000"
"411530915";"Senhor Bom Jesus dos Gramados";"2500";"65";"170";"1,43";"4075,81";"17533329,49";"2500"
"411535805";"Maripá";"2000";"1659";"4700";"1,70";"2581,29";"6134289,07";"2000"
"411535810";"Candeia";"1800";"303";"913";"1,79";"2108,65";"1499823,87";"1800"
"411535820";"Pérola Independente";"2500";"357";"932";"1,45";"3785,82";"12630536,03";"2500"
"411540805";"Marmeleiro";"1900";"5909";"15892";"1,52";"2896,51";"17961414,25";"1900"
"411545705";"Marquinho";"1400";"1591";"4503";"1,61";"2644,65";"20336229,85";"1400"
"411550705";"Marumbi";"1500";"1803";"4699";"1,47";"2157,38";"4709662,47";"1500"
"411560605";"Matelândia";"2200";"5032";"14042";"1,83";"2895,21";"7635247,05";"2200"
"411560607";"Agro Cafeeira";"1800";"1469";"4332";"2,03";"2213,73";"2363537,58";"1800"
"411570505";"Matinhos";"2000";"15010";"39190";"1,87";"2910,14";"10167501,08";"2000"
"411573905";"Mato Rico";"1212";"1223";"3259";"1,55";"2031,16";"13257776,42";"1212"
"411575405";"Mauá da Serra";"1500";"3301";"9376";"1,81";"2065,70";"3274715,24";"1500"
"411580405";"Medianeira";"2400";"19191";"53166";"1,73";"3388,22";"15252007,48";"2400"
"411580425";"Maralúcia";"2500";"362";"1049";"1,62";"3916,26";"18172723,27";"2500"
"411585305";"Mercedes";"2000";"2149";"5926";"1,58";"2889,27";"18690143,48";"2000"
"411590305";"Mirador";"1500";"818";"2236";"1,85";"1970,27";"3124353,92";"1500"
"411600005";"Miraselva";"1500";"751";"1966";"1,68";"2157,79";"3943455,89";"1500"
"411605905";"Missal";"2400";"3035";"8026";"1,53";"2863,67";"6973085,80";"2400"
"411605910";"Dom Armando";"2414";"349";"860";"1,29";"2756,02";"3777741,54";"2414"
"411605920";"Portão Ocoí";"2000";"749";"2135";"1,84";"2956,38";"15739805,67";"2000"
"411610905";"Moreira Sales";"1300";"3775";"9324";"1,55";"2036,96";"5781697,19";"1300"
"411610910";"Paraná d'Oeste";"1250";"720";"1802";"1,62";"1820,37";"2846138,56";"1250"
"411620805";"Morretes";"1500";"6125";"16858";"2,07";"2650,07";"198253787,21";"1500"
"411620810";"Porto de Cima";"1570";"521";"1445";"2,23";"2897,54";"26120476,75";"1570"
"411630705";"Munhoz de Melo";"1600";"1381";"3721";"1,66";"2668,59";"19778560,04";"1600"
"411630710";"Fernão Dias";"1212";"82";"216";"1,96";"1443,33";"348521,21";"1212"
"411640605";"Nossa Senhora das Graças";"2000";"1362";"3663";"1,54";"2488,35";"5892880,68";"2000"
"411650505";"Nova Aliança do Ivaí";"1800";"480";"1323";"1,65";"2399,75";"5848723,25";"1800"
"411660405";"Nova América da Colina";"1212";"1164";"3280";"1,74";"1810,49";"2700797,82";"1212"
"411670305";"Nova Aurora";"2200";"4250";"12021";"2,08";"2872,40";"10581903,94";"2200"
"411670307";"Marajó";"1256";"238";"571";"1,14";"2267,64";"7514010,11";"1256"
"411670310";"Palmitópolis";"2000";"405";"1136";"1,61";"2745,61";"7261672,31";"2000"
"411680205";"Nova Cantu";"1500";"1963";"5186";"1,54";"2533,97";"16684572,67";"1500"
"411680210";"Geremia Lunardelli";"1212";"240";"701";"2,28";"1805,83";"4197598,31";"1212"
"411680215";"Santo Rei";"1215";"339";"898";"1,62";"1922,99";"2134566,57";"1215"
"411690105";"Nova Esperança";"1900";"9424";"25047";"1,54";"2655,76";"9737255,06";"1900"
"411690110";"Barão de Lucena";"1400";"441";"1175";"1,62";"1930,91";"2434070,53";"1400"
"411690115";"Ivaitinga";"1500";"120";"306";"1,59";"1888,17";"1287302,09";"1500"
"411695005";"Nova Esperança do Sudoeste";"2224";"2055";"5597";"1,55";"5208,72";"106016623,35";"2224"
"411700805";"Nova Fátima";"1212";"2733";"7223";"1,64";"2093,96";"7235085,56";"1212"
"411705705";"Nova Laranjeiras";"1212";"2686";"8548";"2,89";"1991,18";"10573971,02";"1212"
"411705710";"Bananas";"1212";"259";"669";"1,19";"1665,86";"2918517,94";"1212"
"411705715";"Guaraí";"1212";"335";"875";"1,51";"2250,71";"10939438,15";"1212"
"411705720";"Guarani";"1212";"378";"1019";"1,48";"2298,55";"21035334,54";"1212"
"411705730";"Rio da Prata";"1212";"353";"936";"1,50";"2283,58";"18049485,30";"1212"
"411710705";"Nova Londrina";"2000";"4714";"12765";"1,63";"2812,03";"13687570,76";"2000"
"411710710";"Cintra Pimentel";"1700";"36";"105";"1,45";"2021,76";"873785,16";"1700"
"411720605";"Nova Olímpia";"1300";"2262";"5822";"1,45";"1926,01";"2995965,89";"1300"
"411721405";"Nova Santa Bárbara";"1300";"1600";"4184";"1,60";"1884,56";"2272176,24";"1300"
"411722205";"Nova Santa Rosa";"2000";"2661";"7144";"1,59";"2708,57";"6614834,09";"2000"
"411722210";"Alto Santa Fé";"2500";"265";"725";"1,73";"4304,13";"54858659,84";"2500"
"411722220";"Planalto do Oeste";"1500";"178";"415";"1,49";"1859,26";"1161289,05";"1500"
"411725505";"Nova Prata do Iguaçu";"2000";"4513";"12684";"1,79";"3308,92";"24655851,97";"2000"
"411727105";"Nova Tebas";"1212";"1126";"3083";"1,68";"2196,02";"9350517,70";"1212"
"411727107";"Catuporanga";"1300";"990";"2630";"1,59";"2745,37";"25151310,97";"1300"
"411727110";"Poema";"1600";"434";"1117";"1,45";"2363,29";"26365809,84";"1600"
"411729705";"Novo Itacolomi";"1700";"1159";"3124";"1,33";"2393,30";"8492533,30";"1700"
"411730505";"Ortigueira";"1500";"4715";"13364";"1,81";"2340,62";"8637448,77";"1500"
"411730510";"Barreiro";"1212";"1348";"3613";"1,79";"1866,21";"10825361,43";"1212"
"411730515";"Lajeado Bonito";"1212";"410";"1075";"1,81";"2018,31";"9926060,11";"1212"
"411730520";"Monjolinho";"1212";"608";"1681";"1,82";"1733,69";"2781933,76";"1212"
"411730525";"Natingui";"1300";"1663";"4341";"1,59";"1856,52";"3849392,85";"1300"
"411740405";"Ourizona";"1800";"1196";"3187";"1,55";"2569,06";"14671497,27";"1800"
"411745305";"Ouro Verde do Oeste";"1800";"2467";"6740";"1,57";"2352,40";"6511133,23";"1800"
"411750305";"Paiçandu";"1900";"15992";"44470";"1,61";"2349,17";"9212963,48";"1900"
"411750310";"Água Boa";"1300";"554";"1445";"1,33";"2061,94";"2799555,88";"1300"
"411760205";"Palmas";"2000";"15948";"47028";"1,92";"2804,46";"274249367,33";"2000"
"411760215";"Francisco Frederico Teixeira Guimarães";"1500";"272";"803";"1,75";"2055,62";"8151301,19";"1500"
"411760220";"Padre Ponciano";"1600";"80";"238";"1,77";"1819,96";"486936,48";"1600"
"411770105";"Palmeira";"2100";"9286";"25962";"1,77";"3107,72";"13359022,96";"2100"
"411770110";"Papagaios Novos";"1300";"2875";"7827";"1,40";"2341,70";"11117711,15";"1300"
"411780005";"Palmital";"1212";"4748";"13024";"1,77";"2158,41";"6066331,69";"1212"
"411790905";"Palotina";"2400";"12105";"33445";"1,72";"3631,47";"26594894,53";"2400"
"411790915";"São Camilo";"1800";"418";"1118";"1,76";"2551,26";"6500499,43";"1800"
"411790925";"Vila Floresta";"2350";"131";"358";"1,49";"4732,59";"107271761,27";"2350"
"411800605";"Paraíso do Norte";"2000";"4900";"13223";"1,69";"2745,10";"15660897,12";"2000"
"411810505";"Paranacity";"1600";"3490";"9484";"1,70";"2217,77";"3679784,98";"1600"
"411820405";"Paranaguá";"2000";"47744";"141718";"2,16";"3015,62";"11706650,44";"2000"
"411820410";"Alexandra";"1700";"1253";"3696";"2,25";"2207,48";"5478754,63";"1700"
"411830305";"Paranapoema";"1423";"909";"2394";"1,45";"1966,39";"2948029,77";"1422.5"
"411840205";"Paranavaí";"2000";"30939";"82255";"1,62";"3169,10";"18359794,59";"2000"
"411840210";"Cristo Rei";"2150";"34";"101";"1,91";"2155,76";"784735,94";"2150"
"411840215";"Deputado José Afonso";"1800";"159";"419";"1,36";"2472,27";"7384448,19";"1800"
"411840220";"Graciosa";"2000";"914";"2527";"1,64";"3126,70";"34395874,82";"2000"
"411840225";"Sumaré";"2000";"2266";"6349";"1,59";"2643,90";"6837168,58";"2000"
"411845105";"Pato Bragado";"2200";"2116";"5732";"1,70";"2850,67";"9759098,58";"2200"
"411850105";"Pato Branco";"2500";"33701";"89937";"1,65";"4022,46";"146112219,24";"2500"
"411850130";"São Roque do Chopim";"1900";"612";"1685";"1,67";"2228,33";"2431800,33";"1900"
"411860005";"Paula Freitas";"1800";"2056";"5663";"1,59";"2673,36";"12847138,43";"1800"
"411870905";"Paulo Frontin";"1800";"1158";"3170";"1,71";"2937,79";"26549081,52";"1800"
"411870910";"Vera Guarani";"2000";"1143";"3150";"1,56";"2453,61";"16535383,49";"2000"
"411880805";"Peabiru";"1570";"5005";"13305";"1,73";"2369,52";"6881818,44";"1570"
"411885705";"Perobal";"1600";"2639";"7184";"1,59";"2208,13";"4403712,18";"1600"
"411890705";"Pérola";"1500";"4537";"11815";"1,50";"2277,73";"6315559,53";"1500"
"411900405";"Pérola d'Oeste";"2000";"1788";"4629";"1,43";"3095,58";"17736055,30";"2000"
"411900415";"Conciolândia";"2424";"611";"1581";"1,35";"4260,01";"50064483,60";"2424"
"411910305";"Piên";"2000";"4706";"13646";"1,83";"2624,58";"7968299,22";"2000"
"411915205";"Pinhais";"2400";"45875";"126394";"1,78";"3727,51";"85112783,71";"2400"
"411920205";"Pinhalão";"1400";"1903";"5132";"1,71";"2297,76";"8044372,58";"1400"
"411920210";"Lavrinha";"1212";"517";"1406";"1,61";"1786,92";"2185877,56";"1212"
"411925105";"Pinhal de São Bento";"1665";"956";"2761";"1,70";"2795,62";"18725520,72";"1665"
"411930105";"Pinhão";"1400";"7661";"21965";"1,81";"2147,22";"5779853,16";"1400"
"411930110";"Bom Retiro";"1212";"685";"1872";"1,82";"1601,78";"4115002,36";"1212"
"411930115";"Faxinal do Céu";"1212";"1649";"4733";"1,89";"1622,43";"4648213,43";"1212"
"411930125";"Pinhalzinho";"1200";"428";"1262";"2,03";"1021,25";"471534,52";"1200"
"411940005";"Piraí do Sul";"1706";"8300";"23593";"1,99";"2571,15";"11366401,30";"1706"
"411950905";"Piraquara";"2000";"38025";"111935";"2,05";"2570,93";"118939280,37";"2000"
"411960805";"Pitanga";"1600";"10841";"29555";"1,63";"2677,78";"16421847,88";"1600"
"411960810";"Barra Bonita";"1212";"335";"875";"1,38";"2045,18";"5088448,63";"1212"
"411960837";"Rio XV de Baixo";"1212";"607";"1584";"1,44";"1792,59";"2938345,29";"1212"
"411960840";"Vila Nova";"2500";"526";"1477";"1,20";"6557,02";"115132206,18";"2500"
"411965705";"Pitangueiras";"1700";"1099";"3042";"1,56";"2509,87";"16879986,36";"1700"
"411970705";"Planaltina do Paraná";"1485";"1268";"3544";"1,76";"2179,83";"10093216,77";"1485"
"411970710";"Comur";"1256";"202";"517";"1,64";"1747,19";"1437656,90";"1256"
"411980605";"Planalto";"2000";"3429";"9260";"1,89";"3159,33";"16261185,79";"2000"
"411980610";"Barra Grande";"1806";"195";"493";"1,69";"7851,65";"5135654861,36";"1806"
"411980615";"Centro Novo";"2400";"431";"1163";"1,88";"5010,72";"82909898,88";"2400"
"411980620";"Sagrada Família";"2000";"607";"1710";"2,30";"3144,78";"17730883,18";"2000"
"411980625";"Valério";"2000";"644";"1692";"1,74";"3641,50";"36550084,28";"2000"
"411990505";"Ponta Grossa";"2400";"124281";"346871";"1,85";"3580,56";"23110915,77";"2400"
"411990510";"Guaragi";"1778";"1475";"4236";"2,10";"2352,03";"13208313,87";"1777.5"
"411990515";"Itaiacoca";"1700";"1161";"3015";"1,69";"2243,26";"5039778,31";"1700"
"411990517";"Piriquitos";"1800";"272";"786";"1,78";"2640,50";"6772861,87";"1800"
"411990525";"Uvaia";"2000";"451";"1302";"1,69";"2998,54";"20322120,91";"2000"
"411995405";"Pontal do Paraná";"2000";"11731";"30403";"1,85";"3004,58";"385280680,07";"2000"
"412000205";"Porecatu";"2000";"4343";"11481";"1,55";"2709,30";"7442852,96";"2000"
"412010105";"Porto Amazonas";"1895";"1471";"4089";"1,67";"2562,96";"6612537,29";"1895"
"412015005";"Porto Barreiro";"1800";"1133";"3110";"1,56";"3103,02";"29416984,02";"1800"
"412020005";"Porto Rico";"2000";"1120";"3159";"1,94";"2983,46";"13369537,04";"2000"
"412030905";"Porto Vitória";"1700";"1238";"3533";"1,78";"2242,95";"3458897,22";"1700"
"412033305";"Prado Ferreira";"1500";"1369";"3703";"1,60";"2124,35";"11312734,79";"1500"
"412035805";"Pranchita";"2000";"1986";"5292";"1,55";"3416,09";"42676295,22";"2000"
"412035810";"Canzianópolis";"2000";"162";"445";"1,54";"3041,76";"12620656,86";"2000"
"412040805";"Presidente Castelo Branco";"1800";"1518";"4229";"1,63";"2359,46";"3603156,50";"1800"
"412040810";"Boa Vista";"2300";"36";"96";"2,80";"2513,20";"915451,34";"2300"
"412050705";"Primeiro de Maio";"2000";"3458";"9107";"1,62";"2631,06";"10036009,21";"2000"
"412050710";"Ibiaci";"1800";"348";"955";"1,97";"1972,67";"1411979,89";"1800"
"412060605";"Prudentópolis";"1500";"15140";"42231";"1,73";"2417,53";"8364489,72";"1500"
"412060610";"Jaciaba";"1212";"1477";"4033";"1,94";"1372,07";"2441373,69";"1212"
"412060615";"Patos Velhos";"1240";"1062";"2769";"1,46";"2248,13";"10549647,83";"1240"
"412065505";"Quarto Centenário";"1500";"1542";"4191";"1,63";"2108,96";"5223769,77";"1500"
"412070505";"Quatiguá";"1600";"3149";"8070";"1,43";"2333,64";"7747091,12";"1600"
"412080405";"Quatro Barras";"2300";"6072";"17151";"1,80";"3458,52";"20542977,84";"2300"
"412080410";"Borda do Campo";"2200";"2389";"6995";"1,97";"3301,65";"51290556,23";"2200"
"412085305";"Quatro Pontes";"2500";"1696";"4480";"1,48";"3431,23";"20354825,01";"2500"
"412090305";"Quedas do Iguaçu";"1500";"11132";"30598";"1,76";"2314,99";"7261821,47";"1500"
"412100005";"Querência do Norte";"1300";"3431";"9361";"1,73";"2100,70";"5426245,79";"1300"
"412100010";"Icatu";"2000";"243";"624";"1,54";"3193,94";"22333288,48";"2000"
"412100015";"Porto Brasílio";"1212";"254";"681";"1,57";"1549,56";"1076516,98";"1212"
"412110905";"Quinta do Sol";"1500";"1642";"4479";"1,57";"2271,14";"6666511,49";"1500"
"412110910";"Irapuan";"1500";"155";"422";"1,45";"2019,43";"4032448,61";"1500"
"412120805";"Quitandinha";"1500";"3298";"8974";"1,64";"2189,11";"8375464,02";"1500"
"412120810";"Doce Grande";"1212";"1233";"3276";"1,48";"1724,93";"1079805,24";"1212"
"412120815";"Pangaré";"1500";"2236";"6127";"1,70";"2059,60";"5070267,65";"1500"
"412125705";"Ramilândia";"1700";"1460";"4210";"2,05";"2151,70";"3712279,93";"1700"
"412130705";"Rancho Alegre";"1250";"1412";"3512";"1,41";"2292,53";"52384587,56";"1250"
"412135605";"Rancho Alegre D'Oeste";"1800";"969";"2618";"1,54";"2102,50";"2468394,01";"1800"
"412140605";"Realeza";"2400";"6521";"16793";"1,55";"3582,68";"23129336,41";"2400"
"412140610";"Maravilha";"2424";"79";"223";"1,61";"4965,30";"104489362,71";"2424"
"412140615";"Marmelândia";"2400";"603";"1604";"1,44";"4018,10";"39166551,95";"2400"
"412140620";"São Roque";"2000";"223";"585";"1,23";"3201,96";"19879693,55";"2000"
"412150505";"Rebouças";"1300";"5312";"14503";"1,64";"2128,24";"10235669,59";"1300"
"412160405";"Renascença";"2000";"2300";"6270";"1,60";"3226,84";"38887012,61";"2000"
"412160410";"Baulândia";"2400";"94";"271";"1,74";"3094,76";"20278511,48";"2400"
"412160415";"Canela";"1500";"104";"294";"1,50";"2779,81";"13096904,51";"1500"
"412170305";"Reserva";"1500";"7215";"19797";"1,70";"2385,02";"12732242,47";"1500"
"412170310";"José Lacerda";"1200";"933";"2520";"1,54";"1540,34";"1262449,85";"1200"
"412170315";"Rio Novo";"1212";"824";"2124";"1,44";"1674,14";"1987057,19";"1212"
"412175205";"Reserva do Iguaçu";"1220";"2249";"6543";"1,72";"2090,61";"12478853,32";"1220"
"412180205";"Ribeirão Claro";"1800";"4137";"11140";"1,71";"2575,01";"7257105,08";"1800"
"412180210";"Cachoeira do Espírito Santo";"1212";"446";"1190";"1,51";"2001,10";"4552763,49";"1212"
"412190105";"Ribeirão do Pinhal";"1290";"4528";"11938";"1,73";"2112,57";"7393032,02";"1290"
"412190115";"Triolândia";"1212";"373";"1021";"1,61";"1420,25";"573455,83";"1212"
"412200805";"Rio Azul";"1500";"4927";"13933";"1,67";"2388,24";"14241034,19";"1500"
"412210705";"Rio Bom";"1532";"1099";"2791";"1,41";"2259,12";"6892462,22";"1532"
"412210710";"Santo Antônio do Palmital";"1427";"141";"364";"1,17";"1897,81";"3564356,88";"1427"
"412215605";"Rio Bonito do Iguaçu";"1500";"2005";"5657";"1,60";"2271,84";"5123584,29";"1500"
"412215610";"Assentamento Ireno Alves dos Santos";"1500";"1938";"5692";"1,85";"2295,04";"6932918,70";"1500"
"412215615";"Campo do Bugre";"1400";"458";"1293";"1,58";"2249,29";"10081274,91";"1400"
"412215620";"Linha Rosa";"2000";"219";"644";"1,53";"3643,18";"34149449,68";"2000"
"412215625";"Pinhalzinho";"1700";"204";"625";"1,47";"3151,02";"37340745,93";"1700"
"412217205";"Rio Branco do Ivaí";"1212";"1372";"3794";"1,60";"1804,35";"4588160,99";"1212"
"412220605";"Rio Branco do Sul";"1800";"12921";"36466";"2,00";"2091,02";"4818753,79";"1800"
"412220610";"Açungui";"1212";"394";"1007";"1,55";"1582,78";"699781,27";"1212"
"412230505";"Rio Negro";"2300";"10287";"29293";"1,93";"3218,56";"14236382,85";"2300"
"412230510";"Lageado dos Vieiras";"1500";"437";"1209";"1,75";"1891,61";"1521481,59";"1500"
"412230515";"Fazendinha";"1212";"267";"707";"2,18";"1940,49";"1952637,91";"1212"
"412240405";"Rolândia";"2000";"24755";"68399";"1,72";"2791,50";"10287179,54";"2000"
"412240410";"Nossa Senhora da Aparecida";"1500";"360";"965";"1,56";"2095,76";"7035046,36";"1500"
"412240420";"São Martinho";"1800";"660";"1818";"1,53";"2301,87";"5247655,72";"1800"
"412250305";"Roncador";"1500";"4001";"10350";"1,50";"2254,17";"5519350,92";"1500"
"412250310";"Alto do São João";"1200";"326";"862";"1,52";"1934,40";"7160883,69";"1200"
"412260205";"Rondon";"1800";"3371";"9092";"1,65";"2397,21";"5181017,59";"1800"
"412265105";"Rosário do Ivaí";"1212";"2079";"5409";"1,60";"2126,64";"12385595,34";"1212"
"412270105";"Sabáudia";"2000";"3170";"8822";"1,63";"2529,74";"9804179,43";"2000"
"412280005";"Salgado Filho";"1750";"1333";"3472";"1,44";"2865,08";"24942330,83";"1750"
"412280020";"Tiradentes";"1712";"217";"588";"1,31";"3415,88";"23102486,21";"1712"
"412290905";"Salto do Itararé";"1400";"1997";"5189";"1,70";"2136,34";"5190238,00";"1400"
"412300605";"Salto do Lontra";"2000";"5630";"15207";"1,58";"3282,57";"27669955,11";"2000"
"412310505";"Santa Amélia";"1212";"1290";"3382";"1,77";"1934,64";"4958129,52";"1212"
"412320405";"Santa Cecília do Pavão";"1212";"1301";"3343";"1,60";"1876,14";"4790073,59";"1212"
"412330305";"Santa Cruz de Monte Castelo";"1600";"3018";"8039";"1,56";"2379,04";"9010094,11";"1600"
"412330310";"Santa Esmeralda";"1500";"207";"533";"1,55";"2252,86";"4136355,29";"1500"
"412340205";"Santa Fé";"1750";"4254";"11340";"1,57";"2358,56";"4241056,20";"1750"
"412350105";"Santa Helena";"2200";"7509";"19962";"1,61";"3305,97";"22042686,90";"2200"
"412350110";"São Clemente";"1700";"2015";"5510";"1,60";"2637,52";"11559177,37";"1700"
"412360005";"Santa Inês";"1500";"677";"1748";"1,52";"1984,54";"2905250,64";"1500"
"412370905";"Santa Isabel do Ivaí";"1600";"3127";"8047";"1,55";"2347,63";"7520434,33";"1600"
"412370915";"São José do Ivaí";"1500";"342";"859";"1,17";"2168,30";"17757862,57";"1500"
"412380805";"Santa Izabel do Oeste";"2100";"3766";"10157";"1,67";"3180,81";"23545706,52";"2100"
"412380810";"Anunciação";"2500";"365";"921";"1,35";"4889,49";"53345939,34";"2500"
"412380815";"Jacutinga";"3000";"215";"610";"1,70";"4896,42";"32640216,51";"3000"
"412380820";"Rio da Prata";"2400";"411";"1193";"1,78";"4241,26";"47826083,55";"2400"
"412380825";"Sarandi";"4856";"86";"242";"1,49";"9148,60";"187655163,32";"4856"
"412380830";"União do Oeste";"3000";"333";"925";"1,53";"5767,90";"78094687,34";"3000"
"412382405";"Santa Lúcia";"1212";"1389";"3644";"1,65";"2077,25";"3167743,58";"1212"
"412385705";"Santa Maria do Oeste";"1212";"2177";"5988";"1,69";"1966,72";"6839763,74";"1212"
"412385720";"Ouro Verde";"1500";"292";"817";"1,54";"2421,84";"6606162,15";"1500"
"412385725";"Rio do Tigre";"1212";"267";"710";"1,44";"2529,95";"26234175,65";"1212"
"412385730";"São José";"1212";"571";"1598";"1,67";"2010,15";"10374668,12";"1212"
"412385735";"São Manoel";"1212";"299";"810";"1,54";"1765,82";"2724468,24";"1212"
"412390705";"Santa Mariana";"1500";"4216";"11051";"1,68";"2387,31";"6926469,65";"1500"
"412395605";"Santa Mônica";"1212";"794";"2125";"1,63";"1890,18";"3974480,05";"1212"
"412395610";"Aparecida do Ivaí";"1212";"455";"1224";"1,83";"1448,48";"959591,83";"1212"
"412400405";"Santana do Itararé";"1230";"2099";"5482";"1,59";"2273,27";"21392537,65";"1230"
"412402005";"Santa Tereza do Oeste";"2000";"4104";"11571";"1,69";"2583,12";"9171937,61";"2000"
"412402010";"Santa Maria";"1800";"563";"1602";"1,73";"2424,45";"7128466,73";"1800"
"412405305";"Santa Terezinha de Itaipu";"2000";"8619";"24258";"1,72";"2837,49";"9647086,30";"2000"
"412410305";"Santo Antônio da Platina";"1700";"15341";"42198";"1,85";"2716,42";"164883965,50";"1700"
"412410312";"Conselheiro Zacarias";"1600";"212";"539";"1,36";"1805,40";"579465,50";"1600"
"412410317";"Monte Real";"1212";"518";"1456";"1,79";"1793,17";"2136814,31";"1212"
