codigo_escola,enem_media_geral_2024,qtd_participantes_enem_2024
52063887,577.4686046511629,86
35101148,577.4613333333333,15
15175316,577.459705882353,68
53011805,577.4581818181819,11
33166560,577.4520512820513,26
41155254,577.4066666666666,10
29279240,577.3993333333334,20
35153771,577.394,25
33194270,577.3671428571429,14
33189285,577.3533333333334,12
43181040,577.3494736842105,19
35136759,577.3418181818182,22
33100977,577.3272727272728,11
21106037,577.3114285714286,28
60006125,577.304,5
35159918,577.3000000000001,11
35811543,577.2728571428571,14
35107591,577.2299633699633,91
60004852,577.2239999999999,5
35470223,577.1866666666667,18
35112159,577.149387755102,49
33190534,577.1490909090909,11
35102076,577.140459770115,29
60025311,577.1266666666666,9
52104923,577.1165217391305,23
33172285,577.0981818181818,11
42280265,577.0709523809523,42
33152713,577.070909090909,11
33075506,577.0630769230769,13
41375696,577.0566666666666,14
35133279,577.0492810457516,51
24079286,577.043,20
16011570,577.0172549019608,17
41147278,577.0141666666667,24
60020271,577.0133333333333,3
29182301,576.9413333333334,15
16004329,576.9401149425287,58
35139932,576.9399999999999,10
35100808,576.9258823529411,85
60020039,576.8925925925927,9
27053717,576.878679245283,53
60008656,576.87,2
35257312,576.86,22
29446104,576.8496551724138,29
60012362,576.8457142857143,7
22015299,576.8248648648648,37
29428416,576.8211494252874,58
35384793,576.808,10
35430432,576.7142168674699,83
27043592,576.6625,16
35131039,576.6288888888889,63
33185000,576.6139393939394,11
27047687,576.601,20
21256667,576.5868926553671,59
35116154,576.5719047619048,28
35567656,576.5573737373737,33
35158690,576.5538461538462,13
60016608,576.51,4
41354869,576.4456,50
32010400,576.4341176470588,34
35368015,576.3521951219512,41
42123763,576.3236666666667,20
29436710,576.3024,25
35115915,576.2895238095238,28
60023799,576.2511111111112,9
28020863,576.2483333333333,12
21014833,576.149696969697,66
33188319,576.1409090909091,22
35117109,576.1272,25
42156360,576.1135353535353,66
35132950,576.084705882353,17
41008545,576.0799999999999,12
60019603,576.036,5
60023927,576.025,4
35108650,576.0075,16
35141446,575.9869565217392,23
35108736,575.9708943089431,41
26184311,575.9175,40
29411408,575.9146666666667,30
26121379,575.8936585365853,41
51045150,575.8907692307693,26
60007367,575.872,5
43085679,575.87,12
60012473,575.865,8
60025492,575.845,8
35115125,575.8283870967742,31
35107612,575.82125,32
24334308,575.8127777777777,36
33169713,575.7875208333332,160
29071224,575.7871428571428,14
60020708,575.78,6
41379632,575.7666666666667,11
35115824,575.7646153846155,26
43124933,575.7594285714285,35
60007447,575.7142857142857,7
35808660,575.7004597701149,29
35139580,575.699512195122,41
35117328,575.6768,25
13098284,575.6703225806451,31
41150635,575.6598095238096,35
60001665,575.6577777777778,9
33186723,575.6136363636364,22
60015445,575.5853333333333,5
33104573,575.57,12
35120030,575.5514942528736,29
41384881,575.5254545454545,11
35154581,575.5128571428571,14
26150387,575.5057777777778,60
35124597,575.5045614035088,38
33152098,575.459393939394,33
26057506,575.4026315789473,38
31127973,575.4,11
60023827,575.38,1
29191033,575.3552380952382,21
21199329,575.3346666666667,15
41160932,575.3290547263682,67
26137255,575.3187878787879,33
41137680,575.3150537634408,93
35126792,575.3057142857143,14
35148878,575.3027777777778,36
33028850,575.2917647058824,17
35109307,575.2917647058823,34
35158732,575.2756140350876,38
35169468,575.2506666666667,15
35136136,575.2311111111111,9
35115435,575.2066666666667,89
50031651,575.2019607843138,17
52103870,575.1995555555555,15
35167447,575.1990476190476,21
53016599,575.1948633879781,61
35115733,575.1829885057472,29
60024057,575.1771428571428,7
41163117,575.16,17
16027000,575.1361538461539,26
35185309,575.1225,8
35156231,575.122,25
60020184,575.1116666666667,8
28035135,575.0652777777779,24
35445630,575.043125,32
27035514,575.0205555555555,36
60012557,575.0177777777777,9
60019405,574.9899999999999,6
41376846,574.9876923076923,26
33152608,574.9819444444444,24
60015603,574.9685714285714,7
35007382,574.959090909091,22
35176588,574.9272222222222,72
33105561,574.9231578947368,19
35148866,574.9207070707071,66
43069290,574.9194535519126,61
50013475,574.9193939393939,11
52095290,574.9083333333334,12
35150605,574.8906666666667,15
35142827,574.8846666666667,30
33060568,574.8428571428572,14
35112859,574.8191869918699,164
33049424,574.8043055555555,48
31276413,574.7937179487179,52
52102513,574.7615384615384,13
43009263,574.7114814814815,18
60025221,574.7111111111111,3
60012428,574.7099999999999,6
21274819,574.6966666666666,12
41147227,574.6922141119221,137
43029752,574.6822222222222,42
35469713,574.6623529411764,17
29279577,574.66,19
35154337,574.5673684210527,19
35138794,574.5494117647058,17
29179530,574.5468292682928,41
27230627,574.5463157894736,19
60025206,574.504,5
29442346,574.49875,16
35288561,574.4781818181818,11
41130227,574.475,12
15169928,574.4615384615385,65
35419588,574.4542307692308,52
23063440,574.4173333333333,15
12026530,574.403615819209,59
28013697,574.3972,50
35176734,574.3874074074074,27
35100547,574.382,40
60007900,574.3733333333333,6
26187361,574.3322222222222,18
60007541,574.2914285714286,7
13093126,574.28,20
60003457,574.275,8
41128648,574.2636363636365,22
35172868,574.2426666666667,15
52045579,574.1630555555556,24
35156565,574.1542307692308,52
41388380,574.13,36
43145736,574.022380952381,14
15580830,573.9968888888889,15
60015567,573.98,5
60026954,573.9666666666667,3
60020570,573.96,6
33133794,573.9546666666668,20
26110504,573.9504761904763,21
26183366,573.9296598639456,49
31005371,573.9164137931035,145
35123080,573.905945945946,37
60020356,573.8900000000001,4
41061713,573.8842857142857,28
41100921,573.854,10
15097811,573.852258064516,31
60020265,573.85,8
31246018,573.8091156462585,49
23212020,573.7642857142857,14
35108856,573.7555172413793,58
41486846,573.7498039215686,51
42107083,573.7126666666666,10
43030025,573.7010606060605,44
35807813,573.6887179487179,13
35431459,573.676111111111,24
35153084,573.6538461538462,13
35581367,573.6441025641026,39
35154908,573.5508571428571,70
29790620,573.5484210526316,19
52087271,573.5418181818181,11
33066477,573.5349042145593,87
60025532,573.5,3
21274231,573.4980952380953,21
52104168,573.4874509803922,68
33017085,573.48,12
35154398,573.4723076923077,13
52141209,573.466,10
35159359,573.4625,16
22144668,573.4608333333333,16
29043000,573.458,20
35118540,573.4177777777778,12
60019179,573.4038095238095,7
33104433,573.37,12
60019956,573.35,6
35121733,573.335,20
33195978,573.3158139534884,43
35113924,573.3133333333333,26
53013298,573.3086666666666,30
21195516,573.2887499999999,32
60014942,573.2866666666667,6
35137650,573.2845,40
35148994,573.2674691358025,54
60007569,573.26,9
60015527,573.24,2
22135790,573.2115789473685,19
41159640,573.1964444444444,45
22144030,573.1832679738561,51
35808003,573.1654166666667,16
31306215,573.1642857142857,14
60029313,573.1479999999999,5
52020886,573.1179047619048,70
35139336,573.1123076923077,26
35140934,573.11,20
60001745,573.0975000000001,8
41149955,573.0647619047619,21
35466232,573.0528571428571,14
35170458,573.0254545454545,11
35805567,572.9783333333334,24
60020937,572.9255555555555,6
22015701,572.9146666666667,15
25128957,572.9028571428571,14
43107877,572.8966013071895,51
35368441,572.88375,16
41057961,572.8425,16
27224953,572.84,12
60001997,572.8355555555555,6
35174336,572.8327272727273,11
35805257,572.812,25
60027991,572.8028571428571,7
28033809,572.7858823529413,17
60002107,572.7771428571428,7
31210048,572.7726291079812,142
35109642,572.7451724137932,58
35004252,572.7270588235294,17
33042560,572.7233333333334,10
24056243,572.7158333333333,24
60028258,572.685,8
41552059,572.683908045977,29
27047792,572.68,25
33194491,572.6590476190477,21
35568934,572.6514285714286,14
35371117,572.6470588235294,17
23062622,572.5782857142858,35
52088839,572.5666666666667,13
52049108,572.5569230769231,26
60013841,572.552,5
31212067,572.5317391304347,46
35115459,572.53,10
26075458,572.4948717948718,39
15127230,572.4936296296296,45
60007362,572.49,2
41388135,572.4716078431372,85
23078081,572.4680000000001,35
35139506,572.4672916666667,32
24009318,572.4034782608695,69
41388658,572.3824999999999,16
29143977,572.3544444444444,18
21280681,572.3478260869565,23
31114812,572.346,10
60015431,572.34,7
60011104,572.338888888889,9
35165670,572.32,24
52034763,572.3134848484849,88
35148751,572.2402614379085,51
51091321,572.2,60
35352652,572.1986666666667,75
24035467,572.107027027027,37
35150095,572.0808333333333,32
52107990,572.0733333333334,15
35158793,572.0706666666667,10
60019356,572.0657142857143,7
32073968,572.0626666666667,15
35157478,572.06,13
29452589,572.0103448275862,29
35153801,572.01,22
60004903,572.005,4
53019490,572.0004761904762,28
35100298,571.956,10
35144496,571.9464285714286,28
35179905,571.9338888888889,12
52034755,571.8961231884058,184
35112252,571.8913066666667,125
11037474,571.885641025641,39
33105120,571.8581818181818,11
35006934,571.8573333333334,15
15567648,571.8525287356322,58
42156319,571.8209638554217,83
29482364,571.804,10
24078131,571.8037333333334,25
60019343,571.8000000000001,8
35109061,571.7915555555555,15
42154715,571.7873684210526,19
60019324,571.7657142857144,7
60015345,571.7533333333332,3
42143063,571.7429629629629,27
28031970,571.7284126984127,42
60016142,571.6424999999999,8
25099540,571.62,27
60025373,571.608,5
35440826,571.58,10
41024826,571.5640000000001,20
60009747,571.55,8
33173680,571.5376470588235,17
60020146,571.5319999999999,5
35160573,571.5314285714286,14
60015632,571.53,4
60006463,571.5200000000001,1
41024478,571.4828571428571,14
60015190,571.476,5
43180698,571.46875,16
26169606,571.4136936936937,37
11025670,571.4078571428571,28
35170446,571.4065811965812,78
25093550,571.4064285714286,28
35169432,571.384761904762,35
35802220,571.3501960784314,51
27013901,571.3264516129032,62
33170371,571.2566666666667,24
35807680,571.2423529411765,17
26098911,571.2116894977169,73
35178160,571.21,10
33185417,571.20125,16
35111818,571.1760256410256,52
11050373,571.1706666666666,15
60024233,571.15,4
28034872,571.1431578947368,76
33078394,571.1366666666667,12
41046811,571.1290909090909,11
33162603,571.1229999999999,20
24059692,571.1154545454546,11
25098829,571.0884210526316,19
35439149,571.0832,25
22081321,571.0555555555555,15
31357251,571.022,10
43107567,571.022,10
43060137,571.0,37
60021167,570.9599999999999,8
35112574,570.9552941176471,17
31004499,570.9233333333334,14
33103437,570.9171428571428,42
60020090,570.9150000000001,4
35140612,570.91,22
25107909,570.91,20
35135720,570.9086666666666,10
11027290,570.9014358974358,65
53003721,570.8971111111111,30
41020448,570.881,20
13080911,570.8484210526316,19
27284000,570.8407843137255,17
33159157,570.8371428571428,14
60019355,570.8100000000001,6
15159329,570.7951351351351,37
41061772,570.7628571428571,14
60009562,570.745,8
35106800,570.7384615384615,39
43130771,570.7354545454546,22
31261980,570.7309090909091,22
60009424,570.7075,8
60015142,570.7,3
31004936,570.6972727272728,22
43003761,570.696091954023,29
60012651,570.6771428571429,7
60013545,570.645,4
35160672,570.6416666666667,24
35812912,570.6410256410256,13
25128213,570.64,16
35114728,570.6354208754209,99
35150228,570.62625,16
35800089,570.603963963964,37
35004036,570.6011764705881,17
21010200,570.5856182795699,124
50005618,570.58,28
35144241,570.5792156862744,34
26152819,570.5780487804878,41
52211371,570.5701333333334,25
31281174,570.5539393939393,11
35134168,570.5484848484849,88
33177279,570.54,24
16011694,570.5390476190476,42
35442012,570.4890909090909,11
35004682,570.474081632653,98
60003012,570.4311111111111,9
52021157,570.4294252873564,29
60009725,570.4,5
29463289,570.3992592592593,54
35800387,570.3979999999999,10
52032981,570.3872727272727,11
60019244,570.385,8
50032941,570.3691666666666,16
31236934,570.3666666666667,12
25119826,570.3518181818182,22
60007013,570.35,6
60015671,570.3499999999999,4
15223027,570.3225,32
33084319,570.3116666666666,12
15176142,570.28,15
33066930,570.2450757575757,88
35114637,570.2279761904762,56
29441676,570.2052173913044,23
35114145,570.1842105263158,19
35806584,570.1661538461539,13
27213587,570.1590476190477,21
33107661,570.15,12
23276142,570.1356666666667,20
33174970,570.111304347826,23
52031799,570.1052173913043,23
33100985,570.0184615384616,13
35150061,569.9852631578947,19
33057818,569.9661538461539,13
35154106,569.9383783783784,37
33266204,569.9223999999999,25
52023400,569.9071428571428,14
60012889,569.9033333333333,6
60009226,569.8688888888888,9
29199549,569.859349593496,41
35143397,569.8564705882353,17
33190321,569.8546376811594,46
25098314,569.83875,32
50029312,569.7853333333334,15
33114510,569.7789333333334,50
35299376,569.7775,16
41153707,569.7624691358025,27
60020596,569.7600000000001,3
15170667,569.7574311926605,109
14324067,569.7248275862069,58
23071958,569.7211764705883,17
29406927,569.7211111111111,18
52085414,569.7066666666667,12
33118965,569.68125,16
60014938,569.6790476190477,7
42105447,569.6671604938272,27
60021115,569.66,7
35108583,569.6573015873016,84
52027090,569.644,10
60009130,569.6377777777777,9
35114121,569.6324444444444,45
60007875,569.63,2
60012409,569.61,8
31364533,569.5690476190476,14
35111387,569.5681481481481,27
35006550,569.5663333333333,20
60020788,569.5622222222223,9
25098578,569.5561538461538,26
41023897,569.5490697674419,43
35810307,569.5,36
43038379,569.478,20
23186763,569.4716666666667,12
33048185,569.4631818181819,44
60026891,569.4561904761905,7
60026297,569.45,4
35364435,569.4385365853658,41
29473845,569.41,18
35152900,569.3812345679012,27
35106434,569.3729999999999,20
22136800,569.3715789473684,38
33451257,569.356,10
35287258,569.3304166666667,64
35463401,569.3221052631579,19
41354648,569.322,10
33054118,569.3010909090909,55
33016542,569.295111111111,30
31365904,569.288,10
60020245,569.2479999999999,5
35167563,569.2447368421052,38
35185474,569.234761904762,14
60014743,569.2199999999999,3
35802384,569.2076190476191,21
60014722,569.18,7
60025253,569.1666666666666,1
32062435,569.1613333333333,15
26177552,569.1582608695652,23
33111650,569.1295238095238,7
26182211,569.1218181818182,11
33161860,569.1025396825397,21
60027843,569.1,4
29393760,569.0930434782608,23
51103001,569.0918974358974,65
13093070,569.0527777777778,36
43181694,569.0194444444445,12
25205803,569.0125,80
27223361,569.012,25
60005200,569.01,2
43139094,569.0092307692307,13
53007611,569.0047368421052,38
35144320,568.9933333333333,15
35140144,568.9843274853802,57
35287544,568.9680000000001,15
21279721,568.956,10
35135562,568.955,12
51065088,568.9527272727273,11
35152821,568.921746031746,42
24003492,568.9054054054054,37
29386756,568.8989473684211,19
60015233,568.8733333333333,3
35154416,568.862,10
33085269,568.8528571428571,28
35124709,568.8282352941177,17
26193230,568.8223529411764,17
60019658,568.808,5
60029109,568.8066666666667,3
60014955,568.8057142857143,7
52104818,568.7978571428572,28
35006583,568.7971428571428,14
33184666,568.78,16
33394202,568.7791304347826,69
25093037,568.7586538461538,52
35809901,568.728,15
35188785,568.6946666666666,15
33089795,568.6800000000001,10
29041651,568.6800000000001,10
27324028,568.6742857142857,14
33090777,568.6611494252874,29
35119659,568.6548837209302,43
43037763,568.6511111111112,18
35134417,568.6495238095238,21
53013930,568.6317094017095,117
33133808,568.6310256410256,26
15562000,568.6231578947369,19
21013837,568.5978723404255,47
15568830,568.5853333333333,15
35171360,568.577,20
31236926,568.54,10
35139233,568.5121052631579,38
60001779,568.4825,8
29441064,568.48,29
27036030,568.4746296296296,144
29048052,568.4428571428571,21
43068677,568.4285714285714,21
41111869,568.3706666666666,15
