"CD_BAIRRO";"NM_BAIRRO";"V06001";"V06002";"V06003";"V06004";"V06005";"V06006"
"2304400101";"Jóquei Clube";"7516";"20240";"1,84";"3059,40";"9375084,90";"2000"
"2304400103";"Montese";"8175";"21748";"1,95";"2770,84";"7782090,59";"1900"
"2304400104";"Panamericano";"3078";"8580";"1,94";"2063,16";"4446008,01";"1212"
"2304400105";"Parangaba";"10282";"27952";"1,92";"2620,58";"7890486,25";"1500"
"2304400106";"Pici";"13330";"38350";"2,18";"1861,75";"7853436,77";"1212"
"2304400107";"Serrinha";"9736";"27802";"2,12";"1794,06";"3646393,75";"1212"
"2304400108";"Vila Peri";"6381";"17550";"2,01";"1882,42";"3634580,53";"1212"
"2304400109";"Vila União";"4712";"13209";"1,99";"3332,63";"17897886,86";"1700"
"2304400110";"Cais do Porto";"7790";"22730";"2,15";"1440,15";"1405824,87";"1212"
"2304400111";"Cidade 2000";"3081";"7835";"1,78";"3382,89";"17531051,81";"2000"
"2304400112";"Manuel Dias Branco";"2795";"7759";"1,91";"4113,55";"50168887,24";"1366"
"2304400113";"Praia do Futuro I";"1551";"4329";"2,28";"3488,82";"34962657,91";"1212"
"2304400114";"Praia do Futuro II";"4444";"12355";"2,04";"1945,49";"8095711,18";"1212"
"2304400115";"De Lourdes";"753";"2310";"2,11";"12383,27";"173619134,90";"9100"
"2304400116";"Planalto Ayrton Senna";"12832";"37856";"2,12";"1565,45";"1916922,70";"1212"
"2304400118";"Conjunto Palmeiras";"9297";"28209";"2,47";"1357,92";"2161079,42";"1212"
"2304400119";"São Bento";"4268";"12234";"1,85";"2157,68";"14419191,71";"1212"
"2304400121";"Novo Mondubim";"6560";"18535";"1,81";"1919,44";"2878948,83";"1212"
"2304400122";"Olavo Oliveira";"3820";"11152";"2,05";"1580,91";"2575738,52";"1212"
"2304400123";"Parque Santa Maria";"5166";"14399";"1,82";"1760,55";"2914889,40";"1212"
"2304400124";"Aracapé";"6675";"18941";"1,83";"1668,00";"3019624,90";"1212"
"2304400125";"Boa Vista / Castelão";"4550";"12111";"1,90";"2388,03";"6118112,76";"1500"
"2304509001";"Centro";"1672";"4605";"1,70";"1967,21";"16254568,97";"1220"
"2304509002";"Frei Anastácio";"152";"449";"1,69";"1224,50";"525043,06";"1212"
"2304509003";"Nossa Senhora de Fátima";"148";"437";"2,36";"1219,72";"516697,00";"1212"
"2304509004";"Vazante";"241";"697";"1,52";"1146,50";"297312,78";"1212"
"2304509005";"Luís Antônio da Sila";"467";"1390";"1,98";"1591,63";"2216185,50";"1212"
"2304509006";"Edvar Ferreira Ponte";"192";"566";"1,73";"1470,38";"1194322,77";"1212"
"2304509007";"Lapa";"140";"414";"2,01";"1582,28";"631190,06";"1300"
"2304509008";"Caieiral";"415";"1294";"2,53";"1129,13";"383685,88";"1212"
"2304509009";"Antônio Campos Pontes";"48";"149";"3,07";"1261,98";"546875,02";"1212"
"2304608001";"São José";"340";"1034";"2,22";"932,26";"375946,03";"826"
"2304608002";"Nossa Senhora das Graças";"290";"857";"2,22";"1453,16";"1721526,64";"1212"
"2304608003";"Sagrado Coração de Jesus";"232";"698";"2,51";"1359,44";"1038688,30";"1212"
"2304608004";"Nossa Senhora do Rosário";"287";"877";"2,19";"1124,99";"1025641,21";"1100"
"2304806001";"Centro";"77";"207";"2,09";"1260,33";"796160,84";"1212"
"2304806002";"Joaquim Ferreira";"221";"665";"1,96";"1104,49";"641071,44";"1212"
"2304806003";"Salomé";"63";"175";"2,01";"1773,16";"2772316,84";"1212"
"2304806004";"Miguel Saraiva";"87";"261";"1,63";"1357,78";"1683124,72";"1212"
"2304905001";"Padre Mororó";"9";"24";"2,25";"1701,00";"4671779,43";"1200"
"2304905002";"Centro";"885";"2249";"1,59";"1652,25";"2111390,01";"1212"
"2304905003";"Paulo Ximenes do Prado";"598";"1678";"1,60";"1592,18";"2472129,31";"1212"
"2304905004";"José Cassiano";"153";"449";"1,97";"1159,01";"898066,02";"1212"
"2304905005";"Capitão José Linhares";"580";"1498";"1,55";"1409,53";"2672585,12";"1212"
"2304905006";"Chico Jerônimo";"418";"1163";"1,41";"1232,19";"1316051,30";"1212"
"2304954001";"Centro";"152";"418";"1,58";"2298,62";"3965055,71";"1800"
"2304954002";"Miguel de Sousa Martins";"214";"740";"3,27";"1121,10";"504454,83";"1200"
"2304954003";"Pinheiro";"486";"1656";"3,38";"1536,18";"1537510,75";"1200"
"2304954004";"Helder Eduardo Bezerra";"122";"352";"2,02";"1190,69";"734680,51";"1200"
"2304954005";"Dezessete de Março";"456";"1408";"2,54";"1190,75";"816033,62";"1200"
"2304954006";"Francisco de Góes";"1324";"4176";"2,47";"1116,20";"822031,66";"1200"
"2304954007";"São José";"302";"909";"3,16";"1158,70";"209044,98";"1200"
"2304954008";"Maria de Jesus";"223";"702";"2,43";"1333,78";"1813119,48";"1200"
"2304954009";"Accioly";"374";"1150";"2,53";"1032,74";"397228,88";"1200"
"2305001001";"Centro";"1537";"4482";"1,89";"2403,23";"27811575,05";"1212"
"2305001002";"Tambuatá";"147";"446";"1,80";"1622,72";"5182383,74";"1212"
"2305001003";"Passagem das Pedras";"590";"1898";"1,98";"1657,46";"6296164,66";"1212"
"2305001004";"Lameirão";"319";"982";"1,81";"2036,35";"34804275,72";"1212"
"2305001005";"Bela Vista";"606";"1851";"1,75";"1853,12";"5396176,24";"1212"
"2305001006";"Belo Horizonte";"913";"2743";"2,17";"1476,82";"1916805,03";"1212"
"2305001007";"Cruz";"75";"243";"3,00";"1134,91";"833931,01";"1212"
"2305001008";"Canto";"64";"201";"1,93";"1117,11";"241311,27";"1212"
"2305001009";"Lagoinha";"717";"2342";"2,27";"1237,73";"1684995,21";"1200"
"2305001010";"Santa Luzia";"571";"1923";"2,57";"1029,93";"625820,05";"1000"
"2305001011";"Conceição";"285";"981";"3,11";"1189,53";"1901366,73";"800"
"2305209001";"Centro";"537";"1409";"1,62";"1756,49";"3555742,35";"1212"
"2305209002";"Nova Hidrolândia";"450";"1301";"2,20";"1126,15";"763503,14";"1200"
"2305209003";"Professora Mirian Ferreira";"213";"612";"1,88";"1031,44";"468130,31";"1212"
"2305209004";"Beira Rio";"311";"916";"2,14";"1275,28";"1385585,47";"1212"
"2305209005";"Progresso";"575";"1591";"1,88";"1247,58";"3695580,29";"1200"
"2305209006";"Marinho";"498";"1470";"1,94";"1257,61";"4920508,93";"1200"
"2305209007";"Mororó";"591";"1687";"1,72";"1448,67";"1481797,93";"1212"
"2305266001";"Alto da Bela Vista";"69";"196";"2,22";"1351,60";"939311,15";"1212"
"2305266002";"Campo Velho";"179";"564";"2,40";"1291,44";"781889,15";"1212"
"2305266003";"Centro";"217";"624";"1,86";"1508,29";"3317297,44";"1212"
"2305266004";"Nova Ibaretama";"66";"224";"2,80";"1896,49";"3797159,75";"1212"
"2305266005";"Nossa Senhora Auxiliadora";"87";"295";"4,05";"1210,10";"2976182,26";"1206"
"2305266006";"Raimunda Emilia";"137";"426";"2,47";"1333,93";"1801607,77";"1212"
"2305308001";"Centro";"520";"1396";"1,66";"1989,07";"5754192,33";"1212"
"2305308002";"José Avelino Portela";"619";"1732";"1,93";"1810,36";"4951249,21";"1212"
"2305308003";"Francisco Custodio de Azevedo";"558";"1757";"2,27";"886,02";"706156,33";"800"
"2305308004";"São João";"1176";"3513";"1,76";"1579,31";"2574353,29";"1212"
"2305308005";"Raimundo Linhares";"173";"552";"1,83";"1252,15";"2157707,58";"1212"
"2305308006";"Padre Pontes";"159";"440";"2,14";"1919,66";"6156749,69";"1200"
"2305308007";"Vicente Aragão";"190";"580";"1,87";"1673,18";"3385152,56";"1200"
"2305506001";"Alto do Jucá";"780";"2008";"1,90";"1522,36";"1928298,79";"1212"
"2305506002";"Areias I";"736";"2018";"1,67";"2272,10";"5952867,02";"1212"
"2305506003";"Areias II";"775";"2123";"1,63";"1837,73";"2610358,39";"1212"
"2305506004";"Bastiana";"218";"566";"1,72";"1899,31";"7164278,83";"1212"
"2305506005";"Bugi";"465";"1384";"1,59";"6425,20";"41192753,34";"4500"
"2305506006";"Cajazeiras";"551";"1555";"1,67";"1455,45";"1976309,15";"1212"
"2305506007";"Centro";"551";"1333";"1,79";"2591,10";"25080099,82";"1800"
"2305506008";"Cerâmica";"132";"383";"1,71";"982,75";"374198,12";"1200"
"2305506009";"Cocobó";"861";"2328";"2,03";"1649,47";"3587582,70";"1212"
"2305506010";"Cohab";"1239";"3488";"1,82";"1585,31";"1858903,46";"1212"
"2305506011";"Chapadinha";"308";"956";"2,31";"1205,51";"2123549,24";"1212"
"2305506012";"Conjunto Industrial";"219";"633";"1,44";"2703,18";"5072577,39";"2000"
"2305506013";"Das Flores";"656";"1728";"1,92";"1759,32";"2668580,83";"1212"
"2305506014";"Esplanada I";"189";"544";"2,47";"1905,10";"2662080,81";"1200"
"2305506015";"Esplanada II";"729";"2122";"1,69";"3790,88";"27181695,39";"2000"
"2305506016";"Jardim Iguatu";"717";"1808";"1,80";"2371,82";"290215593,78";"1212"
"2305506017";"João Paulo";"1722";"5198";"1,85";"1619,65";"2713732,33";"1212"
"2305506018";"Planalto";"132";"396";"1,79";"5620,54";"120461632,35";"2500"
"2305506019";"Poço Comprido";"146";"445";"1,81";"1682,30";"1516669,04";"1212"
"2305506020";"Prado";"481";"1265";"2,20";"1596,99";"5941298,01";"1212"
"2305506021";"São Sebastião";"213";"578";"1,71";"3768,25";"25752101,69";"2000"
"2305506022";"Sete de Setembro";"509";"1254";"1,81";"2229,76";"24462703,71";"1212"
"2305506023";"Taboleiro";"546";"1401";"1,81";"1805,30";"5023423,56";"1212"
"2305506024";"Veneza";"844";"2332";"2,00";"2232,88";"6146005,33";"1212"
"2305506025";"Vila Brasília";"460";"1168";"1,70";"1738,69";"5156436,01";"1212"
"2305506026";"Vila Centenário";"645";"1687";"1,97";"1345,09";"6530720,34";"1200"
"2305506027";"Vila Cidão";"153";"373";"1,73";"1620,02";"1826842,74";"1200"
"2305506028";"Vila Moura";"637";"1821";"1,83";"999,49";"305836,59";"1200"
"2305506029";"Vila Neuma";"448";"1194";"2,04";"945,67";"230874,16";"1200"
"2305506030";"Vila Santo Antônio";"774";"2045";"2,03";"1335,80";"1877934,49";"1212"
"2305506031";"Paraná";"665";"1739";"1,64";"1563,39";"3590865,41";"1212"
"2305506032";"Altiplano";"1374";"3995";"1,55";"2269,08";"4222070,41";"1500"
"2305506033";"Vila Coqueiros";"589";"1734";"1,55";"1706,42";"2374066,32";"1212"
"2305506034";"Novo Iguatu";"435";"1273";"1,70";"1271,71";"1229072,01";"1200"
"2305506035";"Jardim Oásis";"1536";"4324";"1,72";"1684,51";"5272574,40";"1212"
"2305506036";"Alvorada";"518";"1519";"1,52";"2737,78";"18517969,27";"1800"
"2305506037";"Cajueiro";"1282";"3905";"1,65";"1784,04";"2654197,96";"1212"
"2305506038";"Lagoa Seca";"36";"89";"1,34";"1323,06";"272556,66";"1212"
"2305506039";"Varjota";"196";"611";"2,11";"1535,69";"1360869,51";"1212"
"2305506040";"Gameleira";"36";"108";"1,77";"1898,08";"3503227,68";"1250"
"2305506041";"Fomento";"1474";"4269";"1,76";"1782,46";"6128331,20";"1212"
"2305506043";"Cruiri";"204";"600";"1,98";"2426,79";"27165970,21";"1200"
"2305605001";"Boa Esperança";"426";"1207";"1,80";"1187,32";"2281676,76";"1200"
"2305605002";"Centro";"347";"950";"2,18";"2087,27";"11731958,59";"1212"
"2305605003";"Cohab I";"761";"2087";"1,72";"1096,38";"688760,09";"1212"
"2305605004";"Cohab II";"21";"62";"2,85";"1248,00";"609040,00";"1212"
"2305605005";"Liberdade";"429";"1160";"1,73";"1511,48";"3832445,13";"1212"
"2305605006";"Liberdade II";"125";"335";"1,70";"1252,11";"1774028,52";"1200"
"2305605007";"Pelo Sinal";"396";"1149";"2,36";"1104,19";"817430,85";"1000"
"2305605008";"Placa";"512";"1498";"1,95";"1586,54";"4709524,01";"1212"
"2305605009";"São Vicente";"684";"1831";"2,04";"1821,41";"8717234,36";"1212"
"2305654001";"Centro";"434";"1165";"1,73";"1375,32";"1876493,18";"1212"
"2305654002";"Águas Belas";"290";"732";"1,66";"1350,03";"3609512,01";"1212"
"2305654003";"Alto do Bom Princípio";"160";"408";"1,43";"1699,55";"3093798,96";"1200"
"2305654004";"Central";"816";"2218";"1,89";"1200,68";"1593552,30";"1200"
"2305654005";"São José";"58";"151";"1,09";"998,39";"1085524,06";"600"
"2305803001";"Aldeota";"485";"1473";"2,37";"1745,02";"6418370,02";"1212"
"2305803002";"Alto dos Quatorze";"494";"1423";"2,14";"1191,76";"5930126,05";"1200"
"2305803003";"Boa Vista";"2423";"7019";"1,85";"1471,73";"1933767,25";"1212"
"2305803004";"Berguedorf";"96";"320";"2,69";"704,37";"233195,21";"500"
"2305803005";"Cafute";"212";"550";"1,95";"1223,37";"594223,40";"1200"
"2305803006";"Canudos";"505";"1472";"2,36";"1329,33";"2345128,58";"1200"
"2305803007";"Centro";"1300";"3486";"1,92";"2234,81";"8953042,52";"1212"
"2305803008";"Escondido";"308";"951";"1,81";"1294,84";"2320882,08";"1212"
"2305803009";"Macaco";"117";"401";"2,66";"1313,69";"3280468,15";"1200"
"2305803010";"Mina";"256";"805";"2,32";"1032,80";"517922,44";"1212"
"2305803011";"Pedrinhas";"311";"953";"2,52";"894,38";"352585,47";"600"
"2305803012";"Pereiros";"982";"3054";"2,37";"1354,56";"4217690,44";"1200"
"2305803013";"Reino de França";"134";"383";"2,09";"1617,21";"3557650,85";"1212"
"2305803014";"Monsenhor Francisco Ferreira de Moraes";"68";"183";"1,59";"1900,57";"2859222,25";"1212"
"2306009001";"Centro";"782";"2182";"2,49";"2162,02";"7629419,64";"1212"
"2306009002";"Beira Rio";"342";"952";"1,65";"1502,28";"2190473,16";"1212"
"2306009003";"Pedra Bola";"166";"474";"1,89";"1124,72";"662733,77";"1212"
"2306009004";"Jatobá";"655";"2014";"2,19";"1481,27";"3429205,80";"1212"
"2306009005";"da Paz";"141";"441";"2,60";"2250,52";"9970498,70";"1212"
"2306009006";"Holandino";"369";"1171";"3,42";"1342,99";"1369731,83";"1212"
"2306009007";"São José";"250";"743";"2,37";"1356,88";"1323669,42";"1212"
"2306009008";"Caixa D'Água";"492";"1378";"1,99";"1255,66";"1411161,36";"1212"
"2306207001";"Centro";"108";"298";"1,62";"2126,46";"6986660,54";"1212"
"2306207002";"São Francisco";"749";"1990";"1,53";"1269,89";"943086,36";"1212"
"2306207003";"São José";"566";"1547";"1,53";"1266,51";"2085879,13";"1212"
"2306256001";"Centro";"1411";"3924";"1,90";"1510,34";"1789217,73";"1212"
"2306256002";"Genezaré";"711";"2067";"1,83";"1612,51";"2159427,76";"1212"
"2306256003";"Angorá";"413";"1268";"2,41";"1124,15";"506099,37";"1200"
"2306256004";"Vila Machado";"263";"758";"1,66";"1166,35";"661581,77";"1200"
"2306256005";"Ponta da Serra";"313";"942";"2,21";"1305,22";"1291826,10";"1212"
"2306256006";"Santo Antônio";"1358";"3901";"1,73";"1445,92";"1220975,68";"1212"
"2306256007";"Antônio Miguel";"499";"1499";"1,84";"1858,23";"2466882,87";"1212"
"2306256008";"Riachão";"316";"986";"1,79";"1270,09";"729844,45";"1212"
"2306256009";"Ancuri";"730";"1569";"1,84";"2112,78";"676344,33";"2000"
"2306256010";"Barrocão";"4255";"12580";"1,79";"2015,10";"3416159,62";"1400"
"2306256011";"Caracanga";"459";"1364";"1,74";"1702,13";"1720468,18";"1300"
"2306256012";"Carapió";"575";"1726";"2,11";"1277,03";"1016037,63";"1212"
"2306256013";"Gereraú";"4132";"11397";"1,80";"1974,73";"5818046,24";"1500"
"2306256014";"Jabuti";"1400";"4112";"1,90";"1833,14";"4730431,49";"1200"
"2306256015";"Jibóia";"120";"359";"2,33";"1407,92";"1452904,49";"1212"
"2306256016";"Laje dos Gatos";"45";"133";"2,13";"944,64";"240755,31";"1212"
"2306256017";"Ocupação";"219";"706";"2,84";"990,02";"276024,81";"850"
"2306256018";"Pedras";"732";"2127";"1,53";"1887,59";"2297487,31";"1420"
"2306256019";"Vila Nova";"232";"604";"1,77";"2286,28";"6471962,60";"1300"
"2306256020";"Parque Recreio";"506";"1508";"1,69";"2044,51";"18552727,74";"1212"
"2306256021";"Parque Dom Pedro";"767";"2243";"1,62";"2340,23";"26747226,69";"1500"
"2306405001";"Alto Alegre";"601";"1816";"2,44";"1383,34";"1740805,06";"1212"
"2306405002";"Área Nobre";"730";"2272";"2,07";"2041,54";"6346332,81";"1212"
"2306405003";"Boa Vista";"635";"1862";"2,16";"2750,02";"12361705,03";"1300"
"2306405004";"Cacimbas";"1650";"5401";"2,54";"1595,64";"4584066,26";"1212"
"2306405005";"Centro";"679";"1904";"1,85";"2159,19";"4741248,64";"1400"
"2306405006";"Coqueiro";"709";"2025";"2,27";"3364,01";"24480875,48";"2000"
"2306405007";"Cruzeiro";"1714";"5357";"2,37";"1458,86";"1879713,87";"1200"
"2306405008";"Estação";"440";"1352";"2,92";"1276,84";"1574702,98";"1200"
"2306405009";"Fazendinha";"886";"2714";"2,45";"2798,67";"19212435,86";"1212"
"2306405010";"Das Flores";"1583";"5117";"2,28";"1242,88";"1407577,84";"1212"
"2306405011";"Julho";"164";"500";"2,56";"2054,36";"4624637,16";"1212"
"2306405012";"Ladeira";"1496";"4673";"2,54";"1179,61";"952483,59";"1200"
"2306405013";"Madalenas";"159";"447";"1,98";"1386,49";"3803859,04";"1200"
"2306405014";"Maranhão";"853";"2724";"2,48";"1465,07";"6068616,39";"1212"
"2306405015";"Mourão";"574";"1763";"2,53";"1210,67";"801656,93";"1212"
"2306405016";"Nova Aldeota";"1417";"4542";"2,43";"1360,38";"3535575,00";"1212"
"2306405017";"Picos";"982";"3105";"2,21";"1477,75";"7455254,99";"1200"
"2306405018";"São Francisco";"683";"2101";"2,35";"1446,48";"1501272,46";"1212"
"2306405019";"São Sebastião";"465";"1385";"1,90";"3276,15";"18137278,05";"2000"
"2306405020";"Senharão";"474";"1353";"2,29";"1852,58";"3763644,92";"1212"
"2306405021";"Urbano Teixeira";"930";"2974";"2,46";"1398,37";"1641655,04";"1212"
"2306405022";"Violete";"1737";"5216";"2,16";"1407,91";"1444845,90";"1200"
"2306603001";"Centro";"640";"1942";"2,45";"1216,64";"1336910,10";"1065"
"2306702001";"Centro";"696";"1920";"2,37";"2212,36";"22326185,36";"1212"
"2306702002";"Padre Sebastião Marleno";"1322";"3716";"2,11";"1102,27";"1149851,65";"1212"
"2306702003";"Beira Rio";"99";"257";"2,04";"1508,17";"2848334,23";"1212"
"2306702004";"Nossa Senhora da Conceição";"573";"1592";"2,24";"1177,16";"770674,89";"1212"
"2306702005";"Jaime Costa Pinheiro";"621";"1683";"2,03";"1262,94";"2294829,71";"1212"
"2306900001";"Centro";"1923";"5038";"1,93";"2358,69";"8649879,07";"1212"
"2306900002";"Aloísio Diógenes";"902";"2550";"2,07";"1762,19";"1991726,39";"1212"
"2306900003";"Celso Barreira Filho";"1675";"4425";"1,75";"1310,34";"807954,74";"1212"
"2306900004";"Luiz Pinto";"703";"1831";"1,83";"1718,87";"3085713,18";"1212"
"2306900005";"Antônio Duarte";"1823";"5178";"1,85";"1325,02";"1480864,81";"1212"
"2307106001";"Centro";"305";"878";"2,42";"2159,51";"9234054,56";"1212"
"2307106002";"João Pereira de Sousa";"243";"676";"2,12";"1703,95";"4075339,18";"1212"
"2307106003";"Urias Novais";"351";"1015";"2,28";"1572,18";"2265927,45";"1212"
"2307106004";"Olavo Napoleão de Araújo";"72";"236";"1,95";"1159,30";"356049,61";"1200"
"2307106005";"Bela Vista";"94";"311";"2,39";"1048,38";"514754,57";"1212"
"2307106006";"Décio Sampaio Couto";"150";"472";"1,66";"1096,17";"936424,13";"1200"
"2307106007";"Nossa Senhora de Fátima";"303";"875";"2,10";"1534,36";"1399734,00";"1212"
"2307106008";"Clodoaldo Xavier Sampaio";"206";"638";"1,88";"1366,49";"1288916,46";"1200"
"2307106009";"Lourival Gondim";"151";"456";"1,98";"1936,18";"2376465,14";"1212"
"2307106010";"José Franco Neves (Zé Neves)";"181";"499";"2,22";"1482,89";"1066902,71";"1212"
"2307106011";"João Neves da Luz (João da Luz)";"177";"512";"2,36";"1797,54";"2376641,20";"1212"
"2307106012";"Santa Terezinha";"78";"261";"2,10";"2186,18";"17371887,60";"1200"
"2307106013";"Otoni de Sá Roriz";"299";"1017";"3,34";"1084,74";"1586060,09";"700"
"2307106014";"Frei Damião";"203";"648";"2,18";"1328,36";"2631761,48";"1200"
"2307106016";"José Couto";"36";"114";"1,34";"1740,71";"3907596,09";"1156"
"2307106017";"Pedro Antônio da Silva";"98";"284";"2,42";"1167,90";"2352534,35";"1050"
"2307205001";"Centro";"542";"1499";"1,59";"1836,17";"3252886,34";"1212"
"2307205002";"Matulão";"279";"812";"1,65";"1601,26";"4451706,98";"1212"
"2307205003";"Bela Vista";"436";"1292";"2,31";"1075,18";"972997,57";"1212"
"2307205004";"Portal de Santana";"28";"93";"2,45";"1773,60";"2431684,00";"1212"
"2307304001";"Centro";"1448";"3721";"1,86";"2642,86";"11160748,35";"1500"
"2307304002";"Juvêncio Santana";"1208";"3540";"1,90";"1651,20";"2621997,31";"1212"
"2307304003";"São Miguel";"2126";"5624";"2,06";"2070,92";"5323361,33";"1212"
"2307304004";"Carité";"377";"1162";"1,97";"1289,89";"687110,21";"1212"
"2307304005";"Fátima";"1325";"3854";"2,10";"2124,03";"6369681,72";"1212"
"2307304006";"Pedrinhas";"4464";"13463";"2,02";"1211,82";"787874,50";"1212"
"2307304007";"Aeroporto";"2408";"6971";"1,76";"2720,04";"14483817,73";"1500"
"2307304009";"Betolândia";"2207";"6933";"1,82";"1760,35";"3571708,97";"1212"
"2307304010";"Novo Juazeiro";"1145";"3330";"2,01";"2605,33";"10357496,08";"1500"
"2307304011";"Leandro Bezerra de Menezes";"1552";"4670";"1,78";"2315,81";"4980413,33";"1500"
"2307304012";"Timbaúba";"3599";"10536";"2,10";"1316,19";"1088897,84";"1212"
"2307304013";"Pio XII";"2923";"8005";"1,90";"1298,42";"1066082,29";"1212"
"2307304014";"Franciscanos";"3433";"9409";"2,09";"1529,92";"1347725,02";"1212"
"2307304015";"Limoeiro";"3616";"10356";"1,89";"1707,78";"3786609,83";"1212"
"2307304016";"Pirajá";"4062";"10980";"2,02";"1364,45";"985333,51";"1212"
"2307304017";"Romeirão";"1889";"5157";"1,99";"1209,39";"602729,65";"1212"
"2307304018";"João Cabral";"4568";"13348";"2,28";"1112,01";"927419,33";"1200"
