CO_MUNICIPIO,NO_ENTIDADE,CO_ENTIDADE,TP_DEPENDENCIA,TP_CATEGORIA_ESCOLA_PRIVADA,TP_SITUACAO_FUNCIONAMENTO,IN_MANT_ESCOLA_PRIVADA_EMP,IN_MANT_ESCOLA_PRIVADA_ONG,IN_MANT_ESCOLA_PRIVADA_SIND,IN_MANT_ESCOLA_PRIVADA_SIST_S,IN_MANT_ESCOLA_PRIVADA_S_FINS,IN_AUDITORIO,IN_BIBLIOTECA,IN_BIBLIOTECA_SALA_LEITURA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_QUADRA_ESPORTES,IN_QUADRA_ESPORTES_COBERTA,IN_SALA_ATENDIMENTO_ESPECIAL,IN_ACESSIBILIDADE_RAMPAS,QT_SALAS_UTILIZADAS,IN_INTERNET,IN_EXAME_SELECAO,QT_TUR_INF,QT_TUR_FUND_AI,QT_TUR_FUND_AF,QT_TUR_MED,QT_TUR_PROF,QT_TUR_EJA,QT_MAT_BAS,QT_MAT_MED,mat_por_sala,codigo_municipio,codigo_escola,qtd_participantes_enem,enem_media_geral,indice_infra,indice_inclusao,confiavel_enem,percentil_enem,percentil_infra,percentil_inclusao,percentil_seletividade,score_destaque
3550308,META LUX COLEGIO,35185449,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,223.0,52.0,6.5,3550308,35185449,11.0,551.0145454545454,1.0,1.0,True,0.1527836804079898,0.06629834254143646,0.4978750531236719,0.3822779430514237,0.1685
3550308,ESCOLA PUERI DOMUS UNIDADE ACLIMACAO,35583005,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,0.0,7.0,10.0,8.0,3.0,0.0,0.0,518.0,43.0,1.4333333333333331,3550308,35583005,,,4.0,2.0,False,,,,,
3550308,COLEGIO NOVA EPOCA UNIDADE II,35004190,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,170.0,73.0,8.11111111111111,3550308,35004190,21.0,545.0657142857142,3.0,0.0,True,0.11453463663408414,0.3556098597535062,0.1090097747556311,0.3822779430514237,0.1638
3550308,MOYE PADRE COLEGIO,35100213,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,27.0,1.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,288.0,63.0,2.333333333333333,3550308,35100213,14.0,619.0738095238095,4.0,1.0,True,0.6699957501062473,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.6356
3550308,DOM BOSCO COLEGIO,35124400,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,18.0,1.0,0.0,6.0,6.0,4.0,3.0,0.0,0.0,236.0,28.0,1.5555555555555556,3550308,35124400,,,0.0,1.0,False,,,,,
3550308,VAN GOGH COLEGIO,35167447,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,27.0,1.0,0.0,10.0,18.0,9.0,4.0,0.0,0.0,812.0,92.0,3.4074074074074074,3550308,35167447,24.0,605.1077777777778,1.0,0.0,True,0.5750106247343817,0.06629834254143646,0.1090097747556311,0.3822779430514237,0.4658
3550308,MDB SANTA MARIA,35431459,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,42.0,1.0,0.0,10.0,11.0,10.0,5.0,0.0,0.0,616.0,144.0,3.4285714285714284,3550308,35431459,31.0,572.0109677419355,4.0,0.0,True,0.30174245643858905,0.5939226519337016,0.1090097747556311,0.3822779430514237,0.34
3550308,SILVIO GONZALEZ COLEGIO,35567516,4,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,15.0,1.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,439.0,174.0,11.6,3550308,35567516,57.0,596.0747368421053,2.0,1.0,True,0.501062473438164,0.17913302167445813,0.4978750531236719,0.3822779430514237,0.4467
3550308,MONTEIRO LOBATO COLEGIO,35100456,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,23.0,1.0,0.0,10.0,7.0,4.0,2.0,0.0,0.0,361.0,40.0,1.7391304347826086,3550308,35100456,,,3.0,1.0,False,,,,,
3550308,COLEGIO CERMAC,35119039,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,11.0,11.0,6.0,0.0,0.0,605.0,154.0,6.16,3550308,35119039,46.0,594.6878260869565,4.0,0.0,True,0.4876753081172971,0.5939226519337016,0.1090097747556311,0.3822779430514237,0.4794
3550308,PIONNEIRO ESCOLA NORTE,35135471,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,16.0,1.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,265.0,82.0,5.125,3550308,35135471,24.0,558.4372222222222,2.0,1.0,True,0.20016999575010624,0.17913302167445813,0.4978750531236719,0.3822779430514237,0.221
3550308,DOM BOSCO COLEGIO UNID III,35367734,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,19.0,12.0,3.0,0.0,779.0,299.0,9.966666666666669,3550308,35367734,100.0,638.8584,4.0,1.0,True,0.7887802804929877,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.7247
3550308,CANTAREIRA ENSINO MEDIO COLEGIO UNIDADE II,35480289,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,130.0,72.0,3.6,3550308,35480289,24.0,580.8197222222221,0.0,0.0,True,0.3803654908627284,0.013068423289417765,0.1090097747556311,0.3822779430514237,0.3118
3550308,CAETANO ALVARES COLEGIO UNIDADE I,35560820,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,28.0,1.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,208.0,154.0,5.5,3550308,35560820,45.0,577.4045925925925,4.0,1.0,True,0.35167870803229917,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.3969
3550308,24 DE MAIO COLEGIO UNIDADE MANDAQUI,35567985,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,15.0,1.0,0.0,4.0,10.0,8.0,3.0,0.0,0.0,399.0,73.0,4.866666666666666,3550308,35567985,,,3.0,0.0,False,,,,,
3550308,SANTA CATARINA COLEGIO,35101175,4,4.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,40.0,1.0,0.0,12.0,16.0,15.0,9.0,0.0,0.0,1109.0,277.0,6.925,3550308,35101175,68.0,633.1702941176471,3.0,1.0,True,0.7541436464088398,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.663
3550308,SAO JUDAS TADEU COLEGIO,35101448,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,33.0,1.0,0.0,5.0,12.0,8.0,7.0,0.0,0.0,827.0,252.0,7.636363636363637,3550308,35101448,61.0,605.7414207650273,3.0,2.0,True,0.5781980450488737,0.3556098597535062,0.8889715257118572,0.3822779430514237,0.5506
3550308,SAO RAFAEL EXTERNATO,35101503,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,12.0,1.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,130.0,37.0,3.083333333333333,3550308,35101503,,,2.0,1.0,False,,,,,
3550308,SANTA CRUZ LICEU,35101539,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,1.0,0.0,4.0,5.0,6.0,3.0,0.0,0.0,290.0,64.0,3.555555555555556,3550308,35101539,10.0,585.0213333333334,4.0,1.0,True,0.412027199320017,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.4421
3550308,THEOBALDO DE NIGRIS ESCOLA SENAI,35131556,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,36.0,1.0,1.0,0.0,0.0,0.0,5.0,17.0,0.0,267.0,0.0,0.0,3550308,35131556,,,4.0,1.0,False,,,,,
3550308,PRIMO TAPIA COLEGIO,35136897,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,24.0,1.0,0.0,8.0,8.0,5.0,3.0,0.0,0.0,350.0,54.0,2.25,3550308,35136897,13.0,648.8938461538462,1.0,1.0,True,0.846366340841479,0.06629834254143646,0.4978750531236719,0.3822779430514237,0.6887
3550308,MORVAN FIGUEIREDO ESCOLA SENAI,35147771,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,1.0,1.0,0.0,0.0,0.0,2.0,10.0,0.0,226.0,0.0,0.0,3550308,35147771,,,3.0,1.0,False,,,,,
3550308,PASSO SEGURO COLEGIO,35151191,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,18.0,1.0,0.0,0.0,10.0,5.0,3.0,0.0,0.0,283.0,39.0,2.1666666666666665,3550308,35151191,16.0,596.6325,1.0,1.0,True,0.5063748406289843,0.06629834254143646,0.4978750531236719,0.3822779430514237,0.4337
3550308,CRUZ DE MALTA INSTITUTO DE EDUCACAO,35151348,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,22.0,1.0,0.0,9.0,10.0,7.0,4.0,0.0,0.0,528.0,112.0,5.090909090909091,3550308,35151348,34.0,570.5223529411765,5.0,1.0,True,0.29026774330641736,0.8642158946026349,0.4978750531236719,0.3822779430514237,0.3913
3550308,SAPUCAIA COLEGIO,35266528,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,32.0,1.0,0.0,0.0,17.0,9.0,3.0,0.0,0.0,558.0,52.0,1.625,3550308,35266528,,,0.0,1.0,False,,,,,
3550308,AVENUES SAO PAULO,35005594,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,69.0,1.0,0.0,4.0,16.0,16.0,15.0,0.0,0.0,1053.0,348.0,5.043478260869565,3550308,35005594,,,2.0,1.0,False,,,,,
3550308,COLEGIO VISCONDE DE PORTO SEGURO CAMPUS MORUMBI,35105648,4,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,122.0,1.0,1.0,24.0,40.0,35.0,23.0,0.0,0.0,2907.0,627.0,5.139344262295082,3550308,35105648,116.0,654.5272988505748,5.0,1.0,True,0.8720781980450488,0.8642158946026349,0.4978750531236719,0.8811092222694432,0.8526
3550308,COLEGIO NOSSA SENHORA DO MORUMBI,35105910,4,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,19.0,1.0,0.0,3.0,8.0,4.0,3.0,0.0,0.0,403.0,78.0,4.105263157894737,3550308,35105910,13.0,599.8410256410257,3.0,1.0,True,0.530174245643859,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.495
3550308,MIGUEL DE CERVANTES COLEGIO,35120285,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,83.0,1.0,0.0,6.0,21.0,20.0,15.0,0.0,0.0,1654.0,395.0,4.759036144578313,3550308,35120285,73.0,676.775707762557,5.0,1.0,True,0.9396515087122822,0.8642158946026349,0.4978750531236719,0.3822779430514237,0.8784
3550308,ANTOINE DE SAINT EXUPERY COLEGIO,35136396,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,4.0,9.0,4.0,3.0,0.0,0.0,321.0,73.0,4.5625,3550308,35136396,14.0,621.1914285714286,2.0,0.0,True,0.6878453038674033,0.17913302167445813,0.1090097747556311,0.3822779430514237,0.5673
3550308,MODULAR COLEGIO,35153606,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,12.0,1.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,73.0,24.0,2.0,3550308,35153606,,,3.0,1.0,False,,,,,
3550308,PANAMBY ESCOLA,35170732,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,40.0,1.0,0.0,7.0,5.0,4.0,3.0,0.0,0.0,284.0,38.0,0.95,3550308,35170732,8.0,575.5550000000001,3.0,1.0,False,,,,,
3550308,OLIVEIRA GUIMARAES COLEGIO,35295188,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,1.0,0.0,2.0,14.0,11.0,6.0,0.0,0.0,795.0,137.0,8.058823529411764,3550308,35295188,28.0,561.259761904762,4.0,1.0,True,0.2180195495112622,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.2966
3550308,SANTA MARIA ESCOLA,35101564,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,1.0,0.0,10.0,10.0,6.0,3.0,0.0,0.0,531.0,55.0,2.2,3550308,35101564,17.0,576.5427450980393,1.0,1.0,True,0.34402889927751806,0.06629834254143646,0.4978750531236719,0.3822779430514237,0.312
3550308,POLICIA MILITAR COLEGIO DA,35130540,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,56.0,1.0,0.0,5.0,13.0,11.0,5.0,0.0,0.0,910.0,182.0,3.25,3550308,35130540,29.0,562.9786206896551,5.0,1.0,True,0.2335316617084573,0.8642158946026349,0.4978750531236719,0.3822779430514237,0.3488
3550308,SAINT CLAIR COLEGIO,35156231,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,30.0,1.0,1.0,12.0,17.0,12.0,7.0,7.0,0.0,1071.0,196.0,6.533333333333333,3550308,35156231,48.0,570.916111111111,3.0,1.0,True,0.292817679558011,0.3556098597535062,0.4978750531236719,0.8811092222694432,0.3419
3550308,ELVIRA LINARES COLEGIO,35199710,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,15.0,1.0,0.0,6.0,10.0,8.0,4.0,0.0,0.0,512.0,100.0,6.666666666666667,3550308,35199710,24.0,556.4777777777778,3.0,1.0,True,0.18678283042923927,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.2374
3550308,POLICIA MILITAR COLEGIO DA UNIDADE ITAQUERA,35307622,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,1.0,0.0,3.0,7.0,8.0,3.0,0.0,0.0,511.0,93.0,2.8181818181818183,3550308,35307622,23.0,569.4895652173913,5.0,2.0,True,0.2821929451763706,0.8642158946026349,0.8889715257118572,0.3822779430514237,0.4048
3550308,PASCHOAL DANTAS II COLEGIO,35810538,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,13.0,6.0,11.0,0.0,856.0,173.0,5.766666666666667,3550308,35810538,20.0,483.061,1.0,0.0,True,0.0016999575010624734,0.06629834254143646,0.1090097747556311,0.3822779430514237,0.0358
3550308,COLEGIO CAMINHOS E COLINAS,35005941,4,3.0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,1.0,0.0,10.0,11.0,6.0,2.0,0.0,927.0,226.0,12.555555555555555,3550308,35005941,54.0,613.7055555555555,3.0,0.0,True,0.6321716957076073,0.3556098597535062,0.1090097747556311,0.8811092222694432,0.577
3550308,COLEGIO ADVENTISTA DE PEDREIRA,35107612,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,23.0,1.0,0.0,6.0,14.0,8.0,4.0,1.0,0.0,790.0,135.0,5.869565217391305,3550308,35107612,30.0,560.7199999999999,3.0,0.0,True,0.2152571185720357,0.3556098597535062,0.1090097747556311,0.3822779430514237,0.2393
3550308,ZAMPIERI COLEGIO,35142876,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,20.0,1.0,0.0,1.0,15.0,11.0,4.0,0.0,0.0,736.0,107.0,5.35,3550308,35142876,15.0,515.3373333333333,4.0,1.0,True,0.02358691032724182,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.1508
3550308,ADVENTUS COLEGIO,35176597,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,33.0,1.0,0.0,7.0,11.0,8.0,3.0,0.0,0.0,665.0,79.0,2.393939393939394,3550308,35176597,15.0,553.3257777777778,2.0,1.0,True,0.16765830854228644,0.17913302167445813,0.4978750531236719,0.3822779430514237,0.1966
3550308,ELITE REDE DE ENSINO,35810630,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,0.0,5.0,14.0,8.0,5.0,0.0,0.0,773.0,151.0,6.863636363636363,3550308,35810630,16.0,548.47,2.0,1.0,True,0.13557161070973225,0.17913302167445813,0.4978750531236719,0.3822779430514237,0.1726
3550308,COLEGIO DOM BOSCO VILA MATILDE,35005110,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,16.0,1.0,0.0,8.0,10.0,8.0,4.0,0.0,0.0,484.0,123.0,7.6875,3550308,35005110,22.0,530.9087878787878,3.0,1.0,True,0.058011049723756904,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.1409
3550308,SAO VICENTE DE PAULO COLEGIO PENHA,35102015,4,4.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,21.0,1.0,0.0,8.0,11.0,5.0,3.0,0.0,0.0,454.0,51.0,2.4285714285714284,3550308,35102015,15.0,612.2053333333333,4.0,1.0,True,0.6232469188270293,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.6005
3550308,OLIVETANO COLEGIO,35102039,4,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,28.0,1.0,0.0,8.0,20.0,16.0,7.0,0.0,0.0,1326.0,212.0,7.571428571428571,3550308,35102039,60.0,602.9243333333333,3.0,1.0,True,0.5577985550361241,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.5157
3550308,JOAO XXIII ESCOLA,35102040,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,57.0,1.0,1.0,3.0,10.0,11.0,6.0,0.0,0.0,686.0,183.0,3.210526315789474,3550308,35102040,51.0,558.4150326797386,4.0,0.0,True,0.19995750106247343,0.5939226519337016,0.1090097747556311,0.8811092222694432,0.2886
3550308,DOURADO COLEGIO,35119192,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,1.0,0.0,0.0,9.0,6.0,3.0,0.0,0.0,367.0,87.0,6.214285714285714,3550308,35119192,21.0,564.2819047619048,2.0,1.0,True,0.24415639609009776,0.17913302167445813,0.4978750531236719,0.3822779430514237,0.254
3550308,PENHA DE FRANCA COLEGIO,35124527,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,23.0,1.0,0.0,6.0,12.0,7.0,3.0,0.0,0.0,575.0,95.0,4.130434782608695,3550308,35124527,13.0,540.1553846153846,3.0,1.0,True,0.09222269443263918,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.1665
3550308,BATISTA DA PENHA COLEGIO,35142529,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,29.0,1.0,0.0,6.0,12.0,7.0,4.0,0.0,0.0,504.0,99.0,3.413793103448276,3550308,35142529,26.0,591.4961538461538,4.0,0.0,True,0.4613259668508287,0.5939226519337016,0.1090097747556311,0.3822779430514237,0.4596
3550308,FUTURO COLEGIO,35142864,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,12.0,1.0,0.0,2.0,6.0,5.0,3.0,0.0,0.0,336.0,69.0,5.75,3550308,35142864,18.0,554.4344444444445,2.0,1.0,True,0.17445813854653633,0.17913302167445813,0.4978750531236719,0.3822779430514237,0.2017
3550308,REDE DECISAO UNIDADE MONTE VIRGEM,35168853,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,4.0,11.0,9.0,5.0,0.0,0.0,706.0,144.0,6.0,3550308,35168853,22.0,540.8109090909091,2.0,0.0,True,0.09477263068423289,0.17913302167445813,0.1090097747556311,0.3822779430514237,0.1225
3550308,MARTINS PENNA COLEGIO,35173685,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,1.0,0.0,4.0,5.0,8.0,4.0,0.0,0.0,322.0,68.0,4.25,3550308,35173685,17.0,547.1529411764706,3.0,1.0,True,0.12664683382915426,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.1923
3550308,FEREGUETTI CENTRO EDUCACIONAL,35173712,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,67.0,1.0,0.0,23.0,33.0,27.0,12.0,0.0,0.0,2186.0,379.0,5.656716417910448,3550308,35173712,113.0,585.9798230088496,5.0,1.0,True,0.4207394815129622,0.8642158946026349,0.4978750531236719,0.3822779430514237,0.4892
3550308,FENIX COLEGIO,35263795,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,142.0,54.0,3.0,3550308,35263795,14.0,541.9047619047618,3.0,0.0,True,0.09923501912452189,0.3556098597535062,0.1090097747556311,0.3822779430514237,0.1523
3550308,JULIO BOTELHO COLEGIO,35299625,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,1.0,0.0,6.0,10.0,5.0,3.0,0.0,0.0,354.0,64.0,4.266666666666667,3550308,35299625,12.0,601.545,3.0,1.0,True,0.5444113897152572,0.3556098597535062,0.4978750531236719,0.3822779430514237,0.5057
3550308,COMENDADOR COLEGIO,35482812,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,124.0,124.0,2.8181818181818183,3550308,35482812,,,3.0,0.0,False,,,,,
3550308,PENHENSE ESCOLA ESP,35811385,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,19.0,1.0,0.0,0.0,5.0,4.0,4.0,0.0,0.0,354.0,117.0,6.157894736842105,3550308,35811385,48.0,640.3133333333334,4.0,1.0,True,0.7983425414364641,0.5939226519337016,0.4978750531236719,0.3822779430514237,0.7319
3550308,TEIA MULTICULTURAL ESCOLA DE ENSINO FUNDAMENTAL E MEDIO,35004933,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,1.0,0.0,2.0,4.0,4.0,3.0,0.0,0.0,125.0,41.0,4.555555555555555,3550308,35004933,8.0,563.45,3.0,1.0,False,,,,,
3550308,COLEGIO ABACO UNIDADE SUMARE,35008207,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,48.0,1.0,0.0,4.0,12.0,8.0,3.0,0.0,0.0,546.0,99.0,2.0625,3550308,35008207,28.0,644.135,2.0,1.0,True,0.8227794305142372,0.17913302167445813,0.4978750531236719,0.3822779430514237,0.688
3550308,RED HOUSE INTERNATIONAL SCHOOL ESCOLA BRASILEIRA COM CURRICULO INTERNACIONAL CAMPUS PERDIZES,35010243,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,145.0,43.0,3.909090909090909,3550308,35010243,,,2.0,1.0,False,,,,,
3550308,BATISTA BRASILEIRO COLEGIO,35102751,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,1.0,0.0,10.0,19.0,13.0,5.0,0.0,0.0,903.0,151.0,3.775,3550308,35102751,36.0,594.7748148148148,5.0,2.0,True,0.4885252868678283,0.8642158946026349,0.8889715257118572,0.3822779430514237,0.5596
3550308,NOTRE DAME COLEGIO,35102787,4,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,35.0,1.0,0.0,5.0,11.0,7.0,3.0,0.0,0.0,548.0,99.0,2.8285714285714287,3550308,35102787,34.0,636.0223529411765,5.0,1.0,True,0.772843178920527,0.8642158946026349,0.4978750531236719,0.3822779430514237,0.7533
3550308,SAGRADO CORACAO DE JESUS COLEGIO,35102799,4,4.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,57.0,1.0,0.0,7.0,22.0,20.0,10.0,0.0,0.0,1500.0,322.0,5.649122807017544,3550308,35102799,86.0,629.2380620155039,5.0,1.0,True,0.7341691457713557,0.8642158946026349,0.4978750531236719,0.3822779430514237,0.7243
