CO_MUNICIPIO,NO_ENTIDADE,CO_ENTIDADE,TP_DEPENDENCIA,TP_CATEGORIA_ESCOLA_PRIVADA,TP_SITUACAO_FUNCIONAMENTO,IN_AUDITORIO,IN_BIBLIOTECA,IN_BIBLIOTECA_SALA_LEITURA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_QUADRA_ESPORTES,IN_QUADRA_ESPORTES_COBERTA,QT_SALAS_UTILIZADAS,IN_INTERNET,QT_TUR_INF,QT_TUR_FUND_AI,QT_TUR_FUND_AF,QT_TUR_MED,QT_TUR_PROF,QT_TUR_EJA,QT_MAT_BAS,qt_mat_med_2025,mat_por_sala,codigo_municipio,qt_mat_med_2023,crescimento_pct
3306305,COLEGIO DE APLICACAO DO CENTRO UNIVERSITARIO GERALDO DI BIASE,33032777,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,1.0,6.0,10.0,9.0,6.0,0.0,0.0,837.0,193.0,5.514285714285714,3306305,225.0,-14.2
3306305,COLEGIO BATISTA BRASIL - UNIDADE VOLTA REDONDA,33032785,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,39.0,1.0,6.0,5.0,4.0,3.0,0.0,0.0,222.0,36.0,0.9230769230769232,3306305,38.0,-5.3
3306305,COLEGIO ARCOVERDE - UNIDADE MACEDO SOARES,33032858,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,51.0,1.0,5.0,7.0,7.0,4.0,3.0,0.0,505.0,121.0,2.372549019607843,3306305,124.0,-2.4
3306305,ESCOLA TECNICA PANDIA CALOGERAS,33033811,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,34.0,1.0,0.0,0.0,4.0,3.0,9.0,0.0,394.0,139.0,4.088235294117647,3306305,171.0,-18.7
3306305,CENTRO EDUCACIONAL TIRADENTES,33034249,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,1.0,13.0,14.0,8.0,3.0,2.0,0.0,717.0,61.0,1.8484848484848484,3306305,22.0,177.3
3306305,CENTRO EDUCACIONAL JARDIM AMALIA,33112959,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58.0,1.0,14.0,16.0,12.0,5.0,3.0,0.0,956.0,124.0,2.1379310344827585,3306305,120.0,3.3
3306305,COLEGIO ANGLO AMERICANO,33147450,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,1.0,5.0,5.0,4.0,4.0,0.0,0.0,334.0,96.0,4.0,3306305,36.0,166.7
3306305,GARRA VESTIBULARES ASS EDUCACIONAL LTDA - UNID 2,33163863,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,238.0,126.0,10.5,3306305,174.0,-27.6
3306305,INSTITUTO PRESBITERIANO DE ENSINO LTDA,33183970,4,1.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,5.0,3.0,1.0,0.0,211.0,86.0,14.333333333333334,3306305,60.0,43.3
3306305,COLEGIO ESPACO VERDE,33188823,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,0.0,10.0,6.0,3.0,1.0,0.0,458.0,73.0,4.866666666666666,3306305,83.0,-12.0
3306305,ESCOLA SESI VOLTA REDONDA AERO,33191581,4,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,228.0,228.0,19.0,3306305,285.0,-20.0
3306305,SOCIEDADE EDUCACIONAL LOPES E SILVA LTDA,33196613,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,12.0,1.0,0.0,0.0,1.0,3.0,26.0,0.0,594.0,19.0,1.5833333333333333,3306305,9.0,111.1
3306305,COLEGIO E CURSO ZEROHUM - VOLTA REDONDA,33200068,4,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,79.0,42.0,6.0,3306305,,
3306305,COLEGIO INTERATIVO ENSINO MEDIO,33447250,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,192.0,192.0,24.0,3306305,253.0,-24.1
3501608,DOM PEDRO II COLEGIO,35112124,4,1.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,39.0,1.0,0.0,15.0,9.0,6.0,0.0,0.0,796.0,178.0,4.564102564102564,3501608,157.0,13.4
3501608,SESI 101 CENTRO EDUCACIONAL,35112215,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,0.0,0.0,17.0,10.0,0.0,0.0,864.0,319.0,16.789473684210527,3501608,67.0,376.1
3501608,INDEPENDENTE DE AMERICANA CENTRO EDUCACIONAL,35125647,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,31.0,1.0,0.0,5.0,4.0,8.0,0.0,0.0,360.0,135.0,4.354838709677419,3501608,96.0,40.6
3501608,AMERICANA INSTITUTO EDUCACIONAL DE,35125659,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,93.0,1.0,25.0,34.0,25.0,36.0,0.0,0.0,2593.0,648.0,6.967741935483871,3501608,523.0,23.9
3501608,POLITEC COLEGIO,35140600,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,1.0,14.0,20.0,13.0,23.0,5.0,0.0,1515.0,456.0,13.028571428571428,3501608,384.0,18.8
3501608,ANGLO CEZANNE COLEGIO,35144502,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,1.0,12.0,12.0,7.0,7.0,0.0,0.0,755.0,106.0,2.789473684210526,3501608,97.0,9.3
3501608,ADVENTISTA DE AMERICANA ESCOLA,35166686,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,31.0,1.0,8.0,25.0,19.0,8.0,0.0,0.0,1726.0,267.0,8.612903225806452,3501608,237.0,12.7
3501608,AMERICANA COLEGIO,35174294,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,1.0,0.0,10.0,8.0,2.0,0.0,0.0,349.0,18.0,1.2,3501608,0.0,
3501608,ILIMIT EDUCACIONAL,35499778,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,23.0,1.0,0.0,10.0,8.0,30.0,0.0,0.0,722.0,194.0,8.434782608695652,3501608,144.0,34.7
3502804,DELTA EDUCACIONAL,35007668,4,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,189.0,189.0,21.0,3502804,242.0,-21.9
3502804,COLEGIO DEGRAU AMBIENTAL,35010308,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,16.0,1.0,0.0,0.0,7.0,4.0,0.0,0.0,262.0,91.0,5.6875,3502804,,
3502804,SESI 349 CENTRO EDUCACIONAL,35116610,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,39.0,1.0,0.0,10.0,13.0,8.0,5.0,2.0,1320.0,253.0,6.487179487179487,3502804,198.0,27.8
3502804,COLEGIO EXTENSAO,35116661,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,21.0,1.0,8.0,5.0,4.0,3.0,0.0,0.0,323.0,101.0,4.809523809523809,3502804,109.0,-7.3
3502804,COLEGIO CIVICOMILITAR ARACATUBA CCMA,35120996,4,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,1.0,0.0,0.0,4.0,3.0,3.0,0.0,108.0,16.0,1.0666666666666669,3502804,7.0,128.6
3502804,DINAMICO INSTITUTO EDUCACIONAL,35124148,4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,6.0,5.0,5.0,3.0,0.0,0.0,382.0,73.0,3.842105263157895,3502804,53.0,37.7
3502804,CIDADE DE ARACATUBA COLEGIO,35132780,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,9.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,144.0,96.0,10.666666666666666,3502804,128.0,-25.0
3502804,ESCOLA SEB THATHI,35141434,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,1.0,7.0,11.0,10.0,6.0,0.0,0.0,940.0,255.0,7.96875,3502804,239.0,6.7
3502804,UNICOLEGIO ARACATUBA,35150988,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,41.0,1.0,7.0,15.0,10.0,6.0,0.0,0.0,830.0,193.0,4.7073170731707314,3502804,202.0,-4.5
3502804,COLEGIO ARACA,35160600,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,10.0,10.0,8.0,3.0,0.0,0.0,669.0,121.0,5.5,3502804,98.0,23.5
3502804,INTEGRADO COLEGIO,35166169,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,59.0,59.0,14.75,3502804,59.0,0.0
3502804,COLEGIO SEVERIANO,35192934,4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,6.0,7.0,4.0,3.0,0.0,0.0,340.0,58.0,3.625,3502804,62.0,-6.5
3502804,DE ANGELES UNID I COLEGIO,35288214,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,1.0,0.0,0.0,11.0,5.0,0.0,0.0,435.0,141.0,7.421052631578948,3502804,150.0,-6.0
3503208,CENTRO EDUCACIONAL ARARAQUARA UNIDADE II,35010311,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,152.0,152.0,25.33333333333333,3503208,,
3503208,CENTRO EDUCACIONAL MORUMBI ARARAQUARA,35114145,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,1.0,8.0,11.0,8.0,1.0,0.0,0.0,453.0,17.0,0.5862068965517241,3503208,67.0,-74.6
3503208,PROGRESSO DE ARARAQUARA COLEGIO,35114157,4,1.0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,34.0,1.0,8.0,16.0,12.0,6.0,1.0,0.0,932.0,143.0,4.205882352941177,3503208,135.0,5.9
3503208,COEDUCAR INSTITUTO DE EDUCACAO,35124060,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,1.0,10.0,16.0,10.0,6.0,0.0,0.0,839.0,176.0,5.333333333333333,3503208,166.0,6.0
3503208,HENRIQUE LUPO ESCOLA SENAI,35147606,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,19.0,1.0,0.0,0.0,0.0,6.0,17.0,0.0,343.0,0.0,0.0,3503208,0.0,
3503208,SENAC ARARAQUARA,35148830,4,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,4.0,76.0,0.0,1161.0,141.0,5.423076923076923,3503208,0.0,
3503208,SAPIENS COLLEGIUM,35152031,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,107.0,58.0,7.25,3503208,64.0,-9.4
3503208,COLEGIO EDUCATIVA,35155147,4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,12.0,15.0,11.0,3.0,0.0,0.0,685.0,85.0,2.361111111111111,3503208,32.0,165.6
3503208,COLEGIO MASTER ANGLO DE ARARAQUARA,35155159,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,22.0,1.0,6.0,8.0,6.0,3.0,0.0,0.0,445.0,101.0,4.590909090909091,3503208,131.0,-22.9
3503208,INTERATIVO ARARAQUARA CURSO E COLEGIO,35174348,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,308.0,85.0,5.0,3503208,86.0,-1.2
3503208,NATUREZA CENTRO EDUCACIONAL,35188062,4,1.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,29.0,1.0,10.0,12.0,6.0,3.0,0.0,0.0,558.0,52.0,1.793103448275862,3503208,66.0,-21.2
3503208,METODO ENSINO DIRIGIDO,35259718,4,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,64.0,64.0,16.0,3503208,52.0,23.1
3503208,CONEXAO COLEGIO,35445848,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,288.0,288.0,32.0,3503208,283.0,1.8
3503208,DIALOGO ESCOLA DE ENSINO MEDIO,35463085,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,121.0,121.0,17.285714285714285,3503208,86.0,40.7
3503208,CENTRO EDUCACIONAL ARARAQUARA UNIDADE I,35587023,4,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,26.0,5.2,3503208,50.0,-48.0
3503208,PABLO NERUDA COLEGIO,35809385,4,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,133.0,133.0,22.166666666666668,3503208,180.0,-26.1
3503208,SESI 339 CENTRO EDUCACIONAL,35114121,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,34.0,1.0,0.0,15.0,12.0,9.0,6.0,0.0,1148.0,285.0,8.382352941176471,3503208,230.0,23.9
3503307,COLEGIO POLIEDRO ARARAS,35006976,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,125.0,125.0,20.83333333333333,3503307,75.0,66.7
3503307,COLEGIO EDUCAR ARARAS,35010967,4,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,9.0,1.0,3.0,9.0,4.0,3.0,0.0,0.0,223.0,28.0,3.111111111111111,3503307,,
3503307,ESCOLA SESI LUIZ PERICLES MUNIZ MICHIELIN,35113293,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,1.0,0.0,10.0,8.0,6.0,4.0,0.0,765.0,189.0,10.5,3503307,166.0,13.9
3503307,ESCOLA SENAI IVAN FABIO ZURITA,35147503,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,274.0,0.0,0.0,3503307,0.0,
3503307,OBJETEC COLEGIO,35259559,4,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,17.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,222.0,80.0,4.705882352941177,3503307,0.0,
3503307,COGNUS ENSINO MEDIO,35325880,4,2.0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,150.0,150.0,21.428571428571427,3503307,76.0,97.4
3503307,ANGLO ALANTE ARARAS 2,35801793,4,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,109.0,109.0,13.625,3503307,131.0,-16.8
3504008,COLEGIO EDUCACIONAL VALE DO PARANAPANEMA,35004818,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,249.0,114.0,3.6774193548387095,3504008,126.0,-9.5
3504008,COLEGIO SMART DE ASSIS,35008839,4,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,109.0,26.0,3.7142857142857135,3504008,30.0,-13.3
3504008,SESI 280 CENTRO EDUCACIONAL,35117365,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,0.0,5.0,8.0,3.0,2.0,0.0,508.0,92.0,6.133333333333334,3504008,98.0,-6.1
3504008,RUI BARBOSA ENSINO MEDIO COLEGIO,35117389,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,19.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,146.0,146.0,7.684210526315789,3504008,119.0,22.7
3504008,MAIS ASSIS,35151427,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,5.0,5.0,4.0,3.0,0.0,0.0,248.0,48.0,2.4,3504008,55.0,-12.7
3504008,RESSURRECAO SANTA MARIA COLEGIO,35159700,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,1.0,9.0,11.0,6.0,5.0,0.0,0.0,505.0,77.0,3.08,3504008,80.0,-3.8
3504008,IPE DE ASSIS COLEGIO UNID II,35192077,4,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,16.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,89.0,89.0,5.5625,3504008,93.0,-4.3
3504008,SANTA CLARA COLEGIO II,35803200,4,1.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,6.0,7.0,7.0,6.0,0.0,0.0,422.0,88.0,4.888888888888889,3504008,89.0,-1.1
3504107,COLEGIO PRESBITERIANO DE ATIBAIA,35006275,4,1.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,2.0,5.0,7.0,3.0,0.0,0.0,393.0,100.0,8.333333333333334,3504107,33.0,203.0
3504107,SAO PAULO COLEGIO EDUC INF ENS FUND E MEDIO,35112306,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,1.0,1.0,6.0,9.0,3.0,0.0,0.0,345.0,97.0,6.466666666666667,3504107,131.0,-26.0
3504107,SAO JOSE EXTERNATO,35112318,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43.0,1.0,16.0,15.0,10.0,5.0,0.0,0.0,847.0,136.0,3.1627906976744184,3504107,102.0,33.3
3504107,ESCOLA CEFI,35135951,4,1.0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,14.0,1.0,5.0,5.0,4.0,3.0,0.0,0.0,286.0,68.0,4.857142857142857,3504107,57.0,19.3
3504107,ESPACO EDUCACAO BASICA COLEGIO,35137224,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,25.0,1.0,5.0,12.0,12.0,8.0,0.0,0.0,829.0,247.0,9.88,3504107,251.0,-1.6
3504107,ATIBAIA COLEGIO INTEGRADO DE,35137881,4,1.0,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,26.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,210.0,85.0,3.269230769230769,3504107,115.0,-26.1
3504107,ATIBAIA COLEGIO,35143112,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,27.0,1.0,8.0,11.0,7.0,3.0,0.0,0.0,392.0,83.0,3.074074074074074,3504107,54.0,53.7
3504107,CIDADE DE ATIBAIA COLEGIO,35155664,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,227.0,108.0,13.5,3504107,113.0,-4.4
3504107,POPULUS COLEGIO,35159463,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,4.0,9.0,5.0,7.0,0.0,0.0,453.0,139.0,9.266666666666667,3504107,62.0,124.2
3504107,COLEGIO VANGUARDA,35168920,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,11.0,1.0,2.0,5.0,4.0,3.0,0.0,0.0,272.0,50.0,4.545454545454546,3504107,40.0,25.0
3504107,COLEGIO FAAT ENSINO FUNDAMENTAL E MEDIO,35185243,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,107.0,1.0,0.0,10.0,18.0,9.0,0.0,0.0,1108.0,292.0,2.7289719626168223,3504107,283.0,3.2
3504107,ESCOLA RURAL IPE AMARELO,35480368,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,1.0,3.0,5.0,4.0,2.0,0.0,0.0,224.0,20.0,1.1764705882352942,3504107,0.0,
3504107,ATIBAIA CENTRO DE ESTUDOS APLICADOS,35499079,4,1.0,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,15.0,1.0,0.0,10.0,1.0,1.0,0.0,0.0,159.0,3.0,0.2,3504107,0.0,
3504107,ESCOLA INTERNACIONAL PREPARANDO GERACOES,35805973,4,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,33.0,1.0,10.0,13.0,8.0,5.0,0.0,0.0,715.0,119.0,3.606060606060606,3504107,83.0,43.4
3505500,SISTEMA PLUS DE ENSINO SIPEN,35006036,4,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,165.0,10.0,0.7692307692307693,3505500,9.0,11.1
3505500,SESI 185 CENTRO EDUCACIONAL,35114224,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,0.0,10.0,9.0,5.0,3.0,0.0,757.0,155.0,7.75,3505500,96.0,61.5
3505500,NOMELINI CIRANDINHA COLEGIO,35114236,4,1.0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,35.0,1.0,18.0,10.0,7.0,4.0,3.0,0.0,799.0,112.0,3.2,3505500,99.0,13.1
3505500,COLEGIO BARRETOS,35142827,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,29.0,1.0,2.0,8.0,8.0,4.0,0.0,0.0,556.0,130.0,4.482758620689655,3505500,150.0,-13.3
3505500,CARLOS DRUMOND DE ANDRADE COLEGIO,35142839,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,19.0,1.0,2.0,2.0,4.0,3.0,0.0,0.0,351.0,140.0,7.368421052631579,3505500,138.0,1.4
3505500,COLEGIO E ESCOLA TECNICA DA FUNDACAO,35150484,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,15.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,234.0,59.0,3.933333333333333,3505500,57.0,3.5
3505500,PLUS COLEGIO,35304414,4,1.0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,24.0,1.0,0.0,15.0,10.0,6.0,0.0,0.0,751.0,135.0,5.625,3505500,134.0,0.7
3505500,LICEUTECPROFESSOR ROBERTO PACHECO DE OLIVEIRA,35358472,4,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,1.0,2.0,0.0,0.0,8.0,2.0,0.0,348.0,270.0,9.0,3505500,0.0,
3505708,MUNDI PUERI SAPIENS ESCOLA DE ENSINO FUNDAMENTAL E MEDIO,35005961,4,1.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,31.0,1.0,10.0,11.0,6.0,1.0,0.0,0.0,440.0,13.0,0.4193548387096774,3505708,0.0,
3505708,CHALUPE COLEGIO,35138009,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,1.0,2.0,10.0,8.0,6.0,0.0,0.0,448.0,123.0,4.730769230769231,3505708,120.0,2.5
3505708,INTERNACIONAL DE ALPHAVILLE ESCOLA,35175614,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,46.0,1.0,13.0,18.0,9.0,6.0,0.0,0.0,911.0,141.0,3.065217391304348,3505708,124.0,13.7
3505708,COLEGIO ANGLO LEONARDO DA VINCI,35195005,4,1.0,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,255.0,255.0,23.181818181818183,3505708,226.0,12.8
3505708,ANGLO ALDEIA DA SERRA,35326343,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,30.0,1.0,9.0,14.0,8.0,5.0,0.0,0.0,608.0,100.0,3.333333333333333,3505708,77.0,29.9
3505708,JOSE EPHIM MINDLIN SENAI,35429910,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,7.0,12.0,0.0,144.0,0.0,0.0,3505708,0.0,
3506003,COLEGIO EVOLUCAO EDUCACIONAL,35004851,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,24.0,1.0,0.0,2.0,4.0,3.0,0.0,0.0,160.0,42.0,1.75,3506003,36.0,16.7
3506003,COLEGIO CHAMINADE,35006599,4,3.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49.0,1.0,12.0,15.0,11.0,5.0,0.0,0.0,742.0,122.0,2.489795918367347,3506003,123.0,-0.8
3506003,COLEGIO LANCER,35010225,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,27.0,1.0,10.0,10.0,4.0,2.0,0.0,0.0,305.0,22.0,0.8148148148148148,3506003,,
3506003,SESI 296 CENTRO EDUCACIONAL,35115435,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,0.0,0.0,0.0,11.0,6.0,2.0,1112.0,348.0,38.66666666666666,3506003,296.0,17.6
3506003,INTERATIVO COLEGIO UNIDADE I,35115459,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,65.0,65.0,5.416666666666667,3506003,63.0,3.2
3506003,COLEGIO T C ATHENA,35115484,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,1.0,0.0,8.0,6.0,3.0,3.0,0.0,418.0,82.0,4.555555555555555,3506003,51.0,60.8
3506003,BATISTA BRASILEIRO UNIDADE DE BAURU COLEGIO,35118114,4,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,31.0,1.0,16.0,15.0,11.0,4.0,0.0,0.0,799.0,119.0,3.838709677419355,3506003,,
3506003,VIVER ESCOLA WALDORF DE BAURU EIF,35142591,4,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,16.0,1.0,6.0,5.0,4.0,3.0,0.0,0.0,321.0,35.0,2.1875,3506003,38.0,-7.9
3506003,SENAC BAURU,35148885,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,1.0,0.0,0.0,0.0,6.0,58.0,0.0,955.0,181.0,5.65625,3506003,0.0,
3506003,ALFA SCIENS,35153485,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,1.0,10.0,10.0,5.0,2.0,0.0,0.0,421.0,34.0,1.2592592592592593,3506003,29.0,17.2
3506003,PARAISO COLEGIO,35160441,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,25.0,1.0,9.0,16.0,12.0,5.0,0.0,0.0,789.0,137.0,5.48,3506003,105.0,30.5
3506003,BALAO AZUL DINAMICO ESCOLA EDUCACAO INF E ENS FUNDAMENTAL,35160453,4,1.0,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,21.0,1.0,12.0,10.0,8.0,3.0,0.0,0.0,601.0,92.0,4.380952380952381,3506003,87.0,5.7
3506003,GERACAO COLEGIO,35165505,4,1.0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,19.0,1.0,7.0,10.0,8.0,3.0,0.0,0.0,503.0,40.0,2.1052631578947367,3506003,71.0,-43.7
