codigo_escola;segmento_golden_lead;segmento_ordem
26181231;🔵 Outras Escolas (4.444);2
26181266;🔵 Outras Escolas (4.444);2
26187353;🔵 Outras Escolas (4.444);2
26187507;🔵 Outras Escolas (4.444);2
26187604;🔵 Outras Escolas (4.444);2
26189020;🔵 Outras Escolas (4.444);2
26189569;🔵 Outras Escolas (4.444);2
26190451;🔵 Outras Escolas (4.444);2
26193221;🔵 Outras Escolas (4.444);2
26194236;🔵 Outras Escolas (4.444);2
26194619;🔵 Outras Escolas (4.444);2
26197405;🔵 Outras Escolas (4.444);2
26205602;🔵 Outras Escolas (4.444);2
26289601;🔵 Outras Escolas (4.444);2
26440733;🔵 Outras Escolas (4.444);2
26489716;🔵 Outras Escolas (4.444);2
26534711;🔵 Outras Escolas (4.444);2
26174774;🔵 Outras Escolas (4.444);2
26177552;🔵 Outras Escolas (4.444);2
26094681;🔵 Outras Escolas (4.444);2
26095882;🔵 Outras Escolas (4.444);2
26095904;🔵 Outras Escolas (4.444);2
26095912;🔵 Outras Escolas (4.444);2
26144840;🔵 Outras Escolas (4.444);2
26156318;🔵 Outras Escolas (4.444);2
26188090;🔵 Outras Escolas (4.444);2
27016315;🔵 Outras Escolas (4.444);2
27016439;🔵 Outras Escolas (4.444);2
27049035;🔵 Outras Escolas (4.444);2
27053431;🔵 Outras Escolas (4.444);2
27055043;🔵 Outras Escolas (4.444);2
27056589;🔵 Outras Escolas (4.444);2
27215083;🔵 Outras Escolas (4.444);2
27215180;🔵 Outras Escolas (4.444);2
27224821;🔵 Outras Escolas (4.444);2
27227189;🔵 Outras Escolas (4.444);2
27230619;🔵 Outras Escolas (4.444);2
27234606;🔵 Outras Escolas (4.444);2
27235009;🔵 Outras Escolas (4.444);2
27255018;🔵 Outras Escolas (4.444);2
27258009;🔵 Outras Escolas (4.444);2
27034780;🔵 Outras Escolas (4.444);2
27034844;🔵 Outras Escolas (4.444);2
27034895;🔵 Outras Escolas (4.444);2
27035000;🔵 Outras Escolas (4.444);2
27035018;🔵 Outras Escolas (4.444);2
27035514;🔵 Outras Escolas (4.444);2
27035816;🔵 Outras Escolas (4.444);2
27036510;🔵 Outras Escolas (4.444);2
27037169;🔵 Outras Escolas (4.444);2
27037380;🔵 Outras Escolas (4.444);2
27038440;🔵 Outras Escolas (4.444);2
27046362;🔵 Outras Escolas (4.444);2
27046443;🔵 Outras Escolas (4.444);2
27046877;🔵 Outras Escolas (4.444);2
27046907;🔵 Outras Escolas (4.444);2
27047270;🔵 Outras Escolas (4.444);2
27047431;🔵 Outras Escolas (4.444);2
27048225;🔵 Outras Escolas (4.444);2
27049140;🔵 Outras Escolas (4.444);2
27050289;🔵 Outras Escolas (4.444);2
27051625;🔵 Outras Escolas (4.444);2
27051889;🔵 Outras Escolas (4.444);2
27053008;🔵 Outras Escolas (4.444);2
27053717;🔵 Outras Escolas (4.444);2
27053997;🔵 Outras Escolas (4.444);2
27054195;🔵 Outras Escolas (4.444);2
27054500;🔵 Outras Escolas (4.444);2
27054551;🔵 Outras Escolas (4.444);2
27054578;🔵 Outras Escolas (4.444);2
27055388;🔵 Outras Escolas (4.444);2
27056910;🔵 Outras Escolas (4.444);2
27214400;🔵 Outras Escolas (4.444);2
27214737;🔵 Outras Escolas (4.444);2
27214915;🔵 Outras Escolas (4.444);2
27215512;🔵 Outras Escolas (4.444);2
27216381;🔵 Outras Escolas (4.444);2
27216705;🔵 Outras Escolas (4.444);2
27216845;🔵 Outras Escolas (4.444);2
27218180;🔵 Outras Escolas (4.444);2
27218198;🔵 Outras Escolas (4.444);2
27218244;🔵 Outras Escolas (4.444);2
27220885;🔵 Outras Escolas (4.444);2
27223213;🔵 Outras Escolas (4.444);2
27223361;🔵 Outras Escolas (4.444);2
27224953;🔵 Outras Escolas (4.444);2
27225909;🔵 Outras Escolas (4.444);2
27226115;🔵 Outras Escolas (4.444);2
27226220;🔵 Outras Escolas (4.444);2
27226620;🔵 Outras Escolas (4.444);2
27230015;🔵 Outras Escolas (4.444);2
27230430;🔵 Outras Escolas (4.444);2
27230627;🔵 Outras Escolas (4.444);2
27285006;🔵 Outras Escolas (4.444);2
27320022;🔵 Outras Escolas (4.444);2
27321010;🔵 Outras Escolas (4.444);2
27321029;🔵 Outras Escolas (4.444);2
27324028;🔵 Outras Escolas (4.444);2
27326012;🔵 Outras Escolas (4.444);2
27342018;🔵 Outras Escolas (4.444);2
27347010;🔵 Outras Escolas (4.444);2
27368017;🔵 Outras Escolas (4.444);2
28017242;🔵 Outras Escolas (4.444);2
28017366;🔵 Outras Escolas (4.444);2
28017463;🔵 Outras Escolas (4.444);2
28017480;🔵 Outras Escolas (4.444);2
28017757;🔵 Outras Escolas (4.444);2
28017773;🔵 Outras Escolas (4.444);2
28017781;🔵 Outras Escolas (4.444);2
28017803;🔵 Outras Escolas (4.444);2
28017820;🔵 Outras Escolas (4.444);2
28017919;🔵 Outras Escolas (4.444);2
28017943;🔵 Outras Escolas (4.444);2
28017986;🔵 Outras Escolas (4.444);2
28018052;🔵 Outras Escolas (4.444);2
28018109;🔵 Outras Escolas (4.444);2
28019547;🔵 Outras Escolas (4.444);2
28019814;🔵 Outras Escolas (4.444);2
28020049;🔵 Outras Escolas (4.444);2
28020065;🔵 Outras Escolas (4.444);2
28031970;🔵 Outras Escolas (4.444);2
28032063;🔵 Outras Escolas (4.444);2
28032322;🔵 Outras Escolas (4.444);2
28032772;🔵 Outras Escolas (4.444);2
28032799;🔵 Outras Escolas (4.444);2
28033639;🔵 Outras Escolas (4.444);2
28034414;🔵 Outras Escolas (4.444);2
28035119;🔵 Outras Escolas (4.444);2
28035135;🔵 Outras Escolas (4.444);2
28035470;🔵 Outras Escolas (4.444);2
28035488;🔵 Outras Escolas (4.444);2
28036174;🔵 Outras Escolas (4.444);2
28037570;🔵 Outras Escolas (4.444);2
28037723;🔵 Outras Escolas (4.444);2
28037812;🔵 Outras Escolas (4.444);2
28042204;🔵 Outras Escolas (4.444);2
28042417;🔵 Outras Escolas (4.444);2
28067401;🔵 Outras Escolas (4.444);2
28072430;🔵 Outras Escolas (4.444);2
28075412;🔵 Outras Escolas (4.444);2
28075420;🔵 Outras Escolas (4.444);2
28106407;🔵 Outras Escolas (4.444);2
28006992;🔵 Outras Escolas (4.444);2
28007042;🔵 Outras Escolas (4.444);2
28007050;🔵 Outras Escolas (4.444);2
28031563;🔵 Outras Escolas (4.444);2
28032250;🔵 Outras Escolas (4.444);2
28033450;🔵 Outras Escolas (4.444);2
28037863;🔵 Outras Escolas (4.444);2
28020863;🔵 Outras Escolas (4.444);2
28076400;🔵 Outras Escolas (4.444);2
28079400;🔵 Outras Escolas (4.444);2
28110404;🔵 Outras Escolas (4.444);2
29149860;🔵 Outras Escolas (4.444);2
29149894;🔵 Outras Escolas (4.444);2
29149908;🔵 Outras Escolas (4.444);2
29332249;🔵 Outras Escolas (4.444);2
29392349;🔵 Outras Escolas (4.444);2
29399262;🔵 Outras Escolas (4.444);2
29641608;🔵 Outras Escolas (4.444);2
29353556;🔵 Outras Escolas (4.444);2
29433002;🔵 Outras Escolas (4.444);2
29436168;🔵 Outras Escolas (4.444);2
29472440;🔵 Outras Escolas (4.444);2
29482240;🔵 Outras Escolas (4.444);2
29398053;🔵 Outras Escolas (4.444);2
29398479;🔵 Outras Escolas (4.444);2
29422370;🔵 Outras Escolas (4.444);2
29455430;🔵 Outras Escolas (4.444);2
29478901;🔵 Outras Escolas (4.444);2
29480620;🔵 Outras Escolas (4.444);2
29396379;🔵 Outras Escolas (4.444);2
29569605;🔵 Outras Escolas (4.444);2
29318297;🔵 Outras Escolas (4.444);2
29318335;🔵 Outras Escolas (4.444);2
29318653;🔵 Outras Escolas (4.444);2
29354900;🔵 Outras Escolas (4.444);2
29093490;🔵 Outras Escolas (4.444);2
29093619;🔵 Outras Escolas (4.444);2
29093627;🔵 Outras Escolas (4.444);2
29093643;🔵 Outras Escolas (4.444);2
29094046;🔵 Outras Escolas (4.444);2
29342872;🔵 Outras Escolas (4.444);2
29342880;🔵 Outras Escolas (4.444);2
29365791;🔵 Outras Escolas (4.444);2
29365813;🔵 Outras Escolas (4.444);2
29380740;🔵 Outras Escolas (4.444);2
29380790;🔵 Outras Escolas (4.444);2
29383293;🔵 Outras Escolas (4.444);2
29410991;🔵 Outras Escolas (4.444);2
29417546;🔵 Outras Escolas (4.444);2
29437261;🔵 Outras Escolas (4.444);2
29441730;🔵 Outras Escolas (4.444);2
29446104;🔵 Outras Escolas (4.444);2
29447208;🔵 Outras Escolas (4.444);2
29460166;🔵 Outras Escolas (4.444);2
29494605;🔵 Outras Escolas (4.444);2
29301505;🔵 Outras Escolas (4.444);2
29301513;🔵 Outras Escolas (4.444);2
29301521;🔵 Outras Escolas (4.444);2
29388341;🔵 Outras Escolas (4.444);2
29406579;🔵 Outras Escolas (4.444);2
29450640;🔵 Outras Escolas (4.444);2
29304229;🔵 Outras Escolas (4.444);2
29304385;🔵 Outras Escolas (4.444);2
29304393;🔵 Outras Escolas (4.444);2
29304407;🔵 Outras Escolas (4.444);2
29304490;🔵 Outras Escolas (4.444);2
29456096;🔵 Outras Escolas (4.444);2
29478448;🔵 Outras Escolas (4.444);2
29227720;🔵 Outras Escolas (4.444);2
29408148;🔵 Outras Escolas (4.444);2
29408156;🔵 Outras Escolas (4.444);2
29467950;🔵 Outras Escolas (4.444);2
29024498;🔵 Outras Escolas (4.444);2
29024595;🔵 Outras Escolas (4.444);2
29441064;🔵 Outras Escolas (4.444);2
29178223;🔵 Outras Escolas (4.444);2
29359287;🔵 Outras Escolas (4.444);2
29428289;🔵 Outras Escolas (4.444);2
29456444;🔵 Outras Escolas (4.444);2
29460441;🔵 Outras Escolas (4.444);2
29468329;🔵 Outras Escolas (4.444);2
29530210;🔵 Outras Escolas (4.444);2
29609607;🔵 Outras Escolas (4.444);2
29427924;🔵 Outras Escolas (4.444);2
29432359;🔵 Outras Escolas (4.444);2
29451876;🔵 Outras Escolas (4.444);2
29480370;🔵 Outras Escolas (4.444);2
29034981;🔵 Outras Escolas (4.444);2
29365406;🔵 Outras Escolas (4.444);2
29389992;🔵 Outras Escolas (4.444);2
29343747;🔵 Outras Escolas (4.444);2
29439833;🔵 Outras Escolas (4.444);2
29451990;🔵 Outras Escolas (4.444);2
29714630;🔵 Outras Escolas (4.444);2
29738628;🔵 Outras Escolas (4.444);2
29447674;🔵 Outras Escolas (4.444);2
29179530;🔵 Outras Escolas (4.444);2
29179564;🔵 Outras Escolas (4.444);2
29179580;🔵 Outras Escolas (4.444);2
29180015;🔵 Outras Escolas (4.444);2
29180147;🔵 Outras Escolas (4.444);2
29180686;🔵 Outras Escolas (4.444);2
29181062;🔵 Outras Escolas (4.444);2
29181640;🔵 Outras Escolas (4.444);2
29181658;🔵 Outras Escolas (4.444);2
29181755;🔵 Outras Escolas (4.444);2
29181801;🔵 Outras Escolas (4.444);2
29181895;🔵 Outras Escolas (4.444);2
29181925;🔵 Outras Escolas (4.444);2
29182301;🔵 Outras Escolas (4.444);2
29182344;🔵 Outras Escolas (4.444);2
29182387;🔵 Outras Escolas (4.444);2
29182409;🔵 Outras Escolas (4.444);2
29182433;🔵 Outras Escolas (4.444);2
29182441;🔵 Outras Escolas (4.444);2
29182581;🔵 Outras Escolas (4.444);2
29182590;🔵 Outras Escolas (4.444);2
29182654;🔵 Outras Escolas (4.444);2
29183464;🔵 Outras Escolas (4.444);2
29183790;🔵 Outras Escolas (4.444);2
29184894;🔵 Outras Escolas (4.444);2
29188229;🔵 Outras Escolas (4.444);2
29189993;🔵 Outras Escolas (4.444);2
29190886;🔵 Outras Escolas (4.444);2
29191432;🔵 Outras Escolas (4.444);2
29191467;🔵 Outras Escolas (4.444);2
29192480;🔵 Outras Escolas (4.444);2
29195608;🔵 Outras Escolas (4.444);2
29196302;🔵 Outras Escolas (4.444);2
29198984;🔵 Outras Escolas (4.444);2
29199530;🔵 Outras Escolas (4.444);2
29199549;🔵 Outras Escolas (4.444);2
29199603;🔵 Outras Escolas (4.444);2
29200091;🔵 Outras Escolas (4.444);2
29343232;🔵 Outras Escolas (4.444);2
29343410;🔵 Outras Escolas (4.444);2
29364060;🔵 Outras Escolas (4.444);2
29365023;🔵 Outras Escolas (4.444);2
29393140;🔵 Outras Escolas (4.444);2
29393248;🔵 Outras Escolas (4.444);2
29396174;🔵 Outras Escolas (4.444);2
29422248;🔵 Outras Escolas (4.444);2
29422256;🔵 Outras Escolas (4.444);2
29422264;🔵 Outras Escolas (4.444);2
29422272;🔵 Outras Escolas (4.444);2
29422299;🔵 Outras Escolas (4.444);2
29422353;🔵 Outras Escolas (4.444);2
29427347;🔵 Outras Escolas (4.444);2
29436710;🔵 Outras Escolas (4.444);2
29441676;🔵 Outras Escolas (4.444);2
29442710;🔵 Outras Escolas (4.444);2
29442818;🔵 Outras Escolas (4.444);2
29442826;🔵 Outras Escolas (4.444);2
29446767;🔵 Outras Escolas (4.444);2
29447518;🔵 Outras Escolas (4.444);2
29448808;🔵 Outras Escolas (4.444);2
29451604;🔵 Outras Escolas (4.444);2
29452589;🔵 Outras Escolas (4.444);2
29454980;🔵 Outras Escolas (4.444);2
29458757;🔵 Outras Escolas (4.444);2
29459230;🔵 Outras Escolas (4.444);2
29459540;🔵 Outras Escolas (4.444);2
29461324;🔵 Outras Escolas (4.444);2
29463289;🔵 Outras Escolas (4.444);2
29471583;🔵 Outras Escolas (4.444);2
29473128;🔵 Outras Escolas (4.444);2
29475708;🔵 Outras Escolas (4.444);2
29477271;🔵 Outras Escolas (4.444);2
29478430;🔵 Outras Escolas (4.444);2
29478871;🔵 Outras Escolas (4.444);2
29482445;🔵 Outras Escolas (4.444);2
29483964;🔵 Outras Escolas (4.444);2
29483999;🔵 Outras Escolas (4.444);2
29485274;🔵 Outras Escolas (4.444);2
29485541;🔵 Outras Escolas (4.444);2
29486963;🔵 Outras Escolas (4.444);2
29487250;🔵 Outras Escolas (4.444);2
29488591;🔵 Outras Escolas (4.444);2
29494109;🔵 Outras Escolas (4.444);2
29642612;🔵 Outras Escolas (4.444);2
29806623;🔵 Outras Escolas (4.444);2
29171644;🔵 Outras Escolas (4.444);2
29171652;🔵 Outras Escolas (4.444);2
29400340;🔵 Outras Escolas (4.444);2
29406080;🔵 Outras Escolas (4.444);2
29472466;🔵 Outras Escolas (4.444);2
29480310;🔵 Outras Escolas (4.444);2
29201969;🔵 Outras Escolas (4.444);2
29469287;🔵 Outras Escolas (4.444);2
29327822;🔵 Outras Escolas (4.444);2
29328560;🔵 Outras Escolas (4.444);2
29478952;🔵 Outras Escolas (4.444);2
29489504;🔵 Outras Escolas (4.444);2
29277744;🔵 Outras Escolas (4.444);2
29277825;🔵 Outras Escolas (4.444);2
29279011;🔵 Outras Escolas (4.444);2
29279240;🔵 Outras Escolas (4.444);2
29279577;🔵 Outras Escolas (4.444);2
29433380;🔵 Outras Escolas (4.444);2
29452414;🔵 Outras Escolas (4.444);2
29458382;🔵 Outras Escolas (4.444);2
29459729;🔵 Outras Escolas (4.444);2
29470153;🔵 Outras Escolas (4.444);2
29486696;🔵 Outras Escolas (4.444);2
29542618;🔵 Outras Escolas (4.444);2
29608600;🔵 Outras Escolas (4.444);2
31170208;🔵 Outras Escolas (4.444);2
31170216;🔵 Outras Escolas (4.444);2
31239666;🔵 Outras Escolas (4.444);2
31278912;🔵 Outras Escolas (4.444);2
31340367;🔵 Outras Escolas (4.444);2
31166090;🔵 Outras Escolas (4.444);2
31166103;🔵 Outras Escolas (4.444);2
31218553;🔵 Outras Escolas (4.444);2
31371777;🔵 Outras Escolas (4.444);2
31018767;🔵 Outras Escolas (4.444);2
31018864;🔵 Outras Escolas (4.444);2
31371769;🔵 Outras Escolas (4.444);2
31376850;🔵 Outras Escolas (4.444);2
31003875;🔵 Outras Escolas (4.444);2
31004031;🔵 Outras Escolas (4.444);2
31004111;🔵 Outras Escolas (4.444);2
31004138;🔵 Outras Escolas (4.444);2
31004162;🔵 Outras Escolas (4.444);2
31004171;🔵 Outras Escolas (4.444);2
31004197;🔵 Outras Escolas (4.444);2
31004278;🔵 Outras Escolas (4.444);2
31004359;🔵 Outras Escolas (4.444);2
31004499;🔵 Outras Escolas (4.444);2
31004511;🔵 Outras Escolas (4.444);2
31004651;🔵 Outras Escolas (4.444);2
31004731;🔵 Outras Escolas (4.444);2
31004812;🔵 Outras Escolas (4.444);2
31004871;🔵 Outras Escolas (4.444);2
31004880;🔵 Outras Escolas (4.444);2
31004936;🔵 Outras Escolas (4.444);2
31004952;🔵 Outras Escolas (4.444);2
31004979;🔵 Outras Escolas (4.444);2
31005037;🔵 Outras Escolas (4.444);2
31005088;🔵 Outras Escolas (4.444);2
31005134;🔵 Outras Escolas (4.444);2
31005371;🔵 Outras Escolas (4.444);2
31005592;🔵 Outras Escolas (4.444);2
31005614;🔵 Outras Escolas (4.444);2
31005622;🔵 Outras Escolas (4.444);2
31005673;🔵 Outras Escolas (4.444);2
31005797;🔵 Outras Escolas (4.444);2
31005916;🔵 Outras Escolas (4.444);2
31005975;🔵 Outras Escolas (4.444);2
31006009;🔵 Outras Escolas (4.444);2
31006092;🔵 Outras Escolas (4.444);2
31006157;🔵 Outras Escolas (4.444);2
31006165;🔵 Outras Escolas (4.444);2
31006238;🔵 Outras Escolas (4.444);2
31006386;🔵 Outras Escolas (4.444);2
31006394;🔵 Outras Escolas (4.444);2
31006424;🔵 Outras Escolas (4.444);2
31006491;🔵 Outras Escolas (4.444);2
31006513;🔵 Outras Escolas (4.444);2
31006629;🔵 Outras Escolas (4.444);2
31006998;🔵 Outras Escolas (4.444);2
31007111;🔵 Outras Escolas (4.444);2
31007153;🔵 Outras Escolas (4.444);2
31007196;🔵 Outras Escolas (4.444);2
31007498;🔵 Outras Escolas (4.444);2
31007561;🔵 Outras Escolas (4.444);2
31210048;🔵 Outras Escolas (4.444);2
31217123;🔵 Outras Escolas (4.444);2
31217263;🔵 Outras Escolas (4.444);2
31244457;🔵 Outras Escolas (4.444);2
31253995;🔵 Outras Escolas (4.444);2
31257397;🔵 Outras Escolas (4.444);2
31257583;🔵 Outras Escolas (4.444);2
31258644;🔵 Outras Escolas (4.444);2
31260631;🔵 Outras Escolas (4.444);2
31290157;🔵 Outras Escolas (4.444);2
31294039;🔵 Outras Escolas (4.444);2
31294110;🔵 Outras Escolas (4.444);2
31300454;🔵 Outras Escolas (4.444);2
31309711;🔵 Outras Escolas (4.444);2
31309753;🔵 Outras Escolas (4.444);2
31314749;🔵 Outras Escolas (4.444);2
31320404;🔵 Outras Escolas (4.444);2
31322873;🔵 Outras Escolas (4.444);2
31324663;🔵 Outras Escolas (4.444);2
31329282;🔵 Outras Escolas (4.444);2
31332780;🔵 Outras Escolas (4.444);2
31340391;🔵 Outras Escolas (4.444);2
31346420;🔵 Outras Escolas (4.444);2
31350664;🔵 Outras Escolas (4.444);2
31351725;🔵 Outras Escolas (4.444);2
31358428;🔵 Outras Escolas (4.444);2
31358541;🔵 Outras Escolas (4.444);2
31362417;🔵 Outras Escolas (4.444);2
31363294;🔵 Outras Escolas (4.444);2
31364860;🔵 Outras Escolas (4.444);2
31365424;🔵 Outras Escolas (4.444);2
31365874;🔵 Outras Escolas (4.444);2
31365904;🔵 Outras Escolas (4.444);2
31368342;🔵 Outras Escolas (4.444);2
31369772;🔵 Outras Escolas (4.444);2
31369977;🔵 Outras Escolas (4.444);2
31370258;🔵 Outras Escolas (4.444);2
31373990;🔵 Outras Escolas (4.444);2
31374180;🔵 Outras Escolas (4.444);2
31374555;🔵 Outras Escolas (4.444);2
31374865;🔵 Outras Escolas (4.444);2
31377503;🔵 Outras Escolas (4.444);2
31377759;🔵 Outras Escolas (4.444);2
31378313;🔵 Outras Escolas (4.444);2
31379832;🔵 Outras Escolas (4.444);2
31380342;🔵 Outras Escolas (4.444);2
31384275;🔵 Outras Escolas (4.444);2
31385433;🔵 Outras Escolas (4.444);2
31387860;🔵 Outras Escolas (4.444);2
31388220;🔵 Outras Escolas (4.444);2
31005789;🔵 Outras Escolas (4.444);2
31294047;🔵 Outras Escolas (4.444);2
31007587;🔵 Outras Escolas (4.444);2
31246468;🔵 Outras Escolas (4.444);2
31375233;🔵 Outras Escolas (4.444);2
31013935;🔵 Outras Escolas (4.444);2
31223123;🔵 Outras Escolas (4.444);2
31235555;🔵 Outras Escolas (4.444);2
31276651;🔵 Outras Escolas (4.444);2
31353906;🔵 Outras Escolas (4.444);2
31196177;🔵 Outras Escolas (4.444);2
31210595;🔵 Outras Escolas (4.444);2
31305235;🔵 Outras Escolas (4.444);2
31339989;🔵 Outras Escolas (4.444);2
31014061;🔵 Outras Escolas (4.444);2
31014150;🔵 Outras Escolas (4.444);2
31014206;🔵 Outras Escolas (4.444);2
31236926;🔵 Outras Escolas (4.444);2
31236934;🔵 Outras Escolas (4.444);2
31265578;🔵 Outras Escolas (4.444);2
31267007;🔵 Outras Escolas (4.444);2
31277177;🔵 Outras Escolas (4.444);2
31279099;🔵 Outras Escolas (4.444);2
31279102;🔵 Outras Escolas (4.444);2
31310891;🔵 Outras Escolas (4.444);2
31376310;🔵 Outras Escolas (4.444);2
31014087;🔵 Outras Escolas (4.444);2
31277185;🔵 Outras Escolas (4.444);2
31357120;🔵 Outras Escolas (4.444);2
31193020;🔵 Outras Escolas (4.444);2
31193038;🔵 Outras Escolas (4.444);2
31238180;🔵 Outras Escolas (4.444);2
31041181;🔵 Outras Escolas (4.444);2
31041190;🔵 Outras Escolas (4.444);2
31041262;🔵 Outras Escolas (4.444);2
31281921;🔵 Outras Escolas (4.444);2
31291986;🔵 Outras Escolas (4.444);2
31371726;🔵 Outras Escolas (4.444);2
31374644;🔵 Outras Escolas (4.444);2
31376051;🔵 Outras Escolas (4.444);2
31053953;🔵 Outras Escolas (4.444);2
31054011;🔵 Outras Escolas (4.444);2
31054071;🔵 Outras Escolas (4.444);2
31054135;🔵 Outras Escolas (4.444);2
31280135;🔵 Outras Escolas (4.444);2
31329762;🔵 Outras Escolas (4.444);2
31193071;🔵 Outras Escolas (4.444);2
31193097;🔵 Outras Escolas (4.444);2
31193160;🔵 Outras Escolas (4.444);2
31251763;🔵 Outras Escolas (4.444);2
31261564;🔵 Outras Escolas (4.444);2
31349720;🔵 Outras Escolas (4.444);2
31193216;🔵 Outras Escolas (4.444);2
31105899;🔵 Outras Escolas (4.444);2
31105902;🔵 Outras Escolas (4.444);2
31293181;🔵 Outras Escolas (4.444);2
31361496;🔵 Outras Escolas (4.444);2
31368113;🔵 Outras Escolas (4.444);2
31377767;🔵 Outras Escolas (4.444);2
31198846;🔵 Outras Escolas (4.444);2
31332721;🔵 Outras Escolas (4.444);2
