codigo_municipio;nome_municipio_ibge;uf;bairro;qtd_escolas_confiaveis;qtd_participantes_enem;enem_ponderado;qtd_escolas_elegiveis;amostra_significativa;qtd_golden_leads;nivel_renda;confianca_match;renda_media_responsavel;renda_mediana_responsavel
3550308;São Paulo;SP;TUCURUVI;4;105;609,9;5;True;1;distrito (aproximado);exato;3118,86;2000,0
3550308;São Paulo;SP;VILA BASILEIA;1;31;593,1;1;False;0;distrito (aproximado);exato;2819,71;2000,0
3550308;São Paulo;SP;VILA CARMOSINA;2;47;575,2;3;False;0;distrito (aproximado);exato;3209,9;2000,0
3550308;São Paulo;SP;VILA CONTINENTAL;1;12;568,2;1;False;0;distrito (aproximado);exato;2819,71;2000,0
3550308;São Paulo;SP;VILA DIONISIA;1;23;571,4;1;False;0;distrito (aproximado);exato;3130,16;2000,0
3550308;São Paulo;SP;VILA GIORDANO;1;12;585,3;1;False;0;distrito (aproximado);exato;2514,14;2000,0
3550308;São Paulo;SP;VILA MARIA;3;52;559,2;3;True;0;distrito (aproximado);exato;3925,82;2000,0
3550308;São Paulo;SP;VILA MARIA ALTA;1;24;539,4;1;False;0;distrito (aproximado);exato;3925,82;2000,0
3550308;São Paulo;SP;VILA MARIA BAIXA;1;74;560,1;1;False;0;distrito (aproximado);exato;3925,82;2000,0
3550308;São Paulo;SP;VILA NOVA CACHOEIRINHA;1;59;539,6;1;False;0;distrito (aproximado);exato;2819,71;2000,0
3550308;São Paulo;SP;VILA NOVA CALEDONIA;1;48;560,5;1;False;0;distrito (aproximado);exato;2814,38;2000,0
3550308;São Paulo;SP;VILA NOVA MAZZEI;1;27;574,6;2;False;0;distrito (aproximado);exato;3130,16;2000,0
3550308;São Paulo;SP;VILA NOVA PARADA;1;17;607,4;1;False;0;distrito (aproximado);exato;2658,52;2000,0
3550308;São Paulo;SP;VILA PARANAGUA;1;22;580,5;1;False;0;distrito (aproximado);exato;2882,93;2000,0
3550308;São Paulo;SP;VILA PERUS;1;27;539,7;1;False;0;distrito (aproximado);exato;2901,23;2000,0
3550308;São Paulo;SP;VILA PIRAJUSSARA;1;49;561,8;1;False;0;distrito (aproximado);exato;3243,53;2000,0
3550308;São Paulo;SP;VILA ROBERTINA;1;119;659,4;1;False;1;distrito (aproximado);exato;2882,93;2000,0
3550308;São Paulo;SP;VILA ROSARIA;1;52;567,4;2;False;0;distrito (aproximado);exato;2514,14;2000,0
3550308;São Paulo;SP;VILA SAO PAULO;1;28;619,8;1;False;0;distrito (aproximado);exato;2814,38;2000,0
3550308;São Paulo;SP;VILA SILVIA;1;25;600,1;1;False;0;distrito (aproximado);exato;3101,69;2000,0
3550308;São Paulo;SP;VILA SINHA;1;11;559,2;1;False;0;distrito (aproximado);exato;2514,14;2000,0
3550308;São Paulo;SP;VILA TAQUARI;1;21;564,4;1;False;0;distrito (aproximado);exato;3209,9;2000,0
3550308;São Paulo;SP;CAPAO REDONDO;1;322;575,5;1;False;0;distrito (aproximado);exato;2352,49;1800,0
3550308;São Paulo;SP;GUAIANAZES;1;63;549,5;1;False;0;distrito (aproximado);exato;2349,29;1800,0
3550308;São Paulo;SP;JARDIM AMALIA;1;15;540,7;1;False;0;distrito (aproximado);exato;2352,49;1800,0
3550308;São Paulo;SP;PARQUE MARIA HELENA;1;16;554,7;1;False;0;distrito (aproximado);exato;2352,49;1800,0
3550308;São Paulo;SP;PARQUE SAO LOURENCO;1;16;566,8;1;False;0;distrito (aproximado);exato;2391,35;1800,0
3550308;São Paulo;SP;VILA CURUCA;1;13;522,5;1;False;0;distrito (aproximado);exato;2444,6;1800,0
3550308;São Paulo;SP;VILA FAZZEONI;1;20;657,3;1;False;1;distrito (aproximado);exato;2352,49;1800,0
3550308;São Paulo;SP;VILA GUIOMAR;1;15;563,2;1;False;0;distrito (aproximado);exato;2352,49;1800,0
3550308;São Paulo;SP;VILA JACUI;2;160;598,3;2;False;0;distrito (aproximado);exato;2530,21;1800,0
3550308;São Paulo;SP;VILA MARACANA;1;17;600,0;1;False;0;distrito (aproximado);exato;2352,49;1800,0
3550308;São Paulo;SP;VILA NOVA CURUCA;1;10;610,7;2;False;0;distrito (aproximado);exato;2444,6;1800,0
3550308;São Paulo;SP;VILA PRINCESA ISABEL;1;27;560,5;1;False;0;distrito (aproximado);exato;2349,29;1800,0
3550308;São Paulo;SP;VILA TOLSTOI;1;54;578,2;1;False;0;distrito (aproximado);exato;2391,35;1800,0
3550308;São Paulo;SP;BALNEARIO MAR PAULISTA;1;16;548,5;1;False;0;distrito (aproximado);exato;2142,64;1600,0
3550308;São Paulo;SP;BALNEARIO SAO FRANCISCO;1;15;515,3;1;False;0;distrito (aproximado);exato;2142,64;1600,0
3550308;São Paulo;SP;JARDIM ITAPURA;1;54;613,7;1;False;0;distrito (aproximado);exato;2142,64;1600,0
3550308;São Paulo;SP;PARQUE DOROTEIA;1;15;553,3;1;False;0;distrito (aproximado);exato;2142,64;1600,0
3550308;São Paulo;SP;PEDREIRA;1;30;560,7;1;False;0;distrito (aproximado);exato;2142,64;1600,0
3550308;São Paulo;SP;VILA SOUZA;1;17;534,2;2;False;0;distrito (aproximado);exato;2228,79;1600,0
3550308;São Paulo;SP;ITAIM PAULISTA;2;67;604,9;3;False;0;distrito (aproximado);exato;2353,52;1500,0
3550308;São Paulo;SP;JARDIM FIGUEIRA GRANDE;1;16;551,8;1;False;0;distrito (aproximado);exato;1991,3;1500,0
3550308;São Paulo;SP;JARDIM IGUATEMI;1;13;529,5;1;False;0;distrito (aproximado);exato;2025,76;1500,0
3550308;São Paulo;SP;JARDIM PEDRA BRANCA;1;16;497,9;2;False;0;distrito (aproximado);exato;2061,84;1500,0
3550308;São Paulo;SP;JARDIM RODOLFO PIRANI;1;32;551,2;1;False;0;distrito (aproximado);exato;2074,95;1500,0
3550308;São Paulo;SP;JARDIM ROSELI;1;12;561,7;2;False;0;distrito (aproximado);exato;2025,76;1500,0
3550308;São Paulo;SP;JARDIM SAO BERNARDO;1;10;532,8;1;False;0;distrito (aproximado);exato;2063,13;1500,0
3550308;São Paulo;SP;JARDIM VILA CARRAO;1;31;549,7;1;False;0;distrito (aproximado);exato;2074,95;1500,0
3550308;São Paulo;SP;PARQUE BRASIL;1;26;543,6;1;False;0;distrito (aproximado);exato;2063,13;1500,0
3550308;São Paulo;SP;PARQUE GRAJAU;1;22;553,4;2;False;0;distrito (aproximado);exato;2063,13;1500,0
3550308;São Paulo;SP;PARQUE SAO RAFAEL;1;14;574,8;1;False;0;distrito (aproximado);exato;2074,95;1500,0
3550308;São Paulo;SP;RECANTO CAMPO BELO;1;28;561,3;1;False;0;distrito (aproximado);exato;2000,13;1500,0
3550308;São Paulo;SP;VILA DOS PEREIRAS;1;22;522,9;1;False;0;distrito (aproximado);exato;2061,84;1500,0
3550308;São Paulo;SP;VILA SILVA TELES;2;30;568,6;2;False;0;distrito (aproximado);exato;2353,52;1500,0
3305208;São Pedro da Aldeia;RJ;BELA VISTA;1;11;572,6;1;False;0;bairro;exato;4158,23;3000,0
3305208;São Pedro da Aldeia;RJ;CENTRO;3;80;618,5;4;True;1;bairro;exato;4155,09;3000,0
3305208;São Pedro da Aldeia;RJ;SÃO JOÃO;1;28;577,1;1;False;0;bairro;exato;1959,44;1300,0
3551009;São Vicente;SP;ITARARE;2;121;544,6;2;False;0;bairro;exato;4499,0;3200,0
3551009;São Vicente;SP;CENTRO;5;92;569,3;5;True;0;bairro;exato;3954,72;3000,0
3551009;São Vicente;SP;VILA SAO JORGE;1;23;559,9;1;False;0;bairro;exato;3583,19;3000,0
3551009;São Vicente;SP;VILA CASCATINHA;1;16;567,3;1;False;0;distrito (aproximado);exato;2783,37;2000,0
3551009;São Vicente;SP;VILA NOSSA SENHORA DE FATIMA;1;12;551,3;3;False;0;bairro;exato;2565,69;2000,0
3552809;Taboão da Serra;SP;CHACARA AGRINDUS;1;20;562,1;1;False;0;distrito (aproximado);exato;3110,3;2000,0
3552809;Taboão da Serra;SP;CIDADE INTERCAP;2;39;563,6;2;False;0;distrito (aproximado);exato;3110,3;2000,0
3552809;Taboão da Serra;SP;JARDIM MARIA ROSA;1;36;595,8;1;False;0;distrito (aproximado);exato;3110,3;2000,0
3552809;Taboão da Serra;SP;JARDIM MITUZI;2;50;577,1;2;False;0;distrito (aproximado);exato;3110,3;2000,0
3552809;Taboão da Serra;SP;JARDIM SANTA CECILIA;1;72;566,2;1;False;0;distrito (aproximado);exato;3110,3;2000,0
3552809;Taboão da Serra;SP;JARDIM WANDA;1;39;571,2;1;False;0;distrito (aproximado);exato;3110,3;2000,0
3552809;Taboão da Serra;SP;PARQUE ASSUNCAO;2;58;637,7;2;False;1;distrito (aproximado);exato;3110,3;2000,0
3552809;Taboão da Serra;SP;PARQUE INDUSTRIAL DAS OLIVEIRAS;1;17;541,5;1;False;0;distrito (aproximado);exato;3110,3;2000,0
5107958;Tangará da Serra;MT;PARQUE MANSOES;1;23;649,1;1;False;1;bairro;exato;5685,49;3500,0
5107958;Tangará da Serra;MT;JARDIM CIDADE ALTA;1;24;648,8;1;False;1;bairro;exato;4833,54;3000,0
5107958;Tangará da Serra;MT;JARDIM FLORIZA;1;28;577,2;1;False;0;bairro;exato;4620,81;2800,0
5107958;Tangará da Serra;MT;JARDIM TANAKA;1;27;661,9;1;False;1;bairro;exato;2965,5;2000,0
3554003;Tatuí;SP;VILA DOUTOR LAURINDO;1;52;549,5;1;False;0;bairro;exato;3472,99;2600,0
3554003;Tatuí;SP;CENTRO;4;90;602,2;7;True;1;bairro;exato;3526,84;2500,0
3554003;Tatuí;SP;JARDIM WANDERLEY;1;28;580,4;1;False;0;bairro;exato;2559,13;2077,5
3554102;Taubaté;SP;CENTRO;6;355;625,0;7;True;3;bairro;exato;6121,96;4000,0
3554102;Taubaté;SP;MONCAO;1;17;618,5;1;False;0;bairro;exato;3855,31;3000,0
3554102;Taubaté;SP;AREAO;1;25;647,8;2;False;1;bairro;exato;3438,0;2500,0
3554102;Taubaté;SP;CHACARA DO VISCONDE;1;34;609,4;1;False;0;distrito (aproximado);exato;3758,12;2500,0
3554102;Taubaté;SP;JARDIM DAS NACOES;4;187;628,0;4;True;1;distrito (aproximado);exato;3758,12;2500,0
3554102;Taubaté;SP;VILA SAO JOSE;2;49;620,3;2;False;0;distrito (aproximado);exato;3758,12;2500,0
2931350;Teixeira de Freitas;BA;BELA VISTA;1;37;603,8;2;False;0;distrito (aproximado);exato;2291,24;1212,0
2931350;Teixeira de Freitas;BA;BOM JESUS;1;31;600,7;1;False;0;distrito (aproximado);exato;2291,24;1212,0
2931350;Teixeira de Freitas;BA;MIRANTE DO RIO;1;16;660,1;1;False;1;distrito (aproximado);exato;2291,24;1212,0
2931350;Teixeira de Freitas;BA;MONTE CASTELO;1;17;604,6;2;False;0;distrito (aproximado);exato;2291,24;1212,0
2211001;Teresina;PI;JÓQUEI;7;255;679,2;9;True;6;bairro;exato;15436,94;12000,0
2211001;Teresina;PI;FREI SERAFIM;2;84;600,9;2;False;0;bairro;exato;10957,79;9000,0
2211001;Teresina;PI;SÃO CRISTÓVÃO;3;70;671,7;3;True;2;bairro;exato;9806,03;7000,0
2211001;Teresina;PI;MORADA DO SOL;1;62;664,9;1;False;1;bairro;exato;8796,44;6000,0
2211001;Teresina;PI;CENTRO;11;544;633,1;12;True;5;bairro;exato;4436,73;3000,0
2211001;Teresina;PI;URUGUAI;1;21;659,2;1;False;1;bairro;exato;5353,75;3000,0
2211001;Teresina;PI;SAO JOAO;1;21;575,9;1;False;0;bairro;exato;4773,96;2500,0
2211001;Teresina;PI;CABRAL;1;28;605,5;1;False;0;bairro;exato;4475,17;2424,0
2211001;Teresina;PI;PIÇARRA;1;17;606,2;1;False;0;bairro;exato;3297,94;2000,0
2211001;Teresina;PI;LOURIVAL PARENTE;2;21;604,6;2;False;0;bairro;exato;3038,95;1800,0
2211001;Teresina;PI;MOCAMBINHO;2;267;615,2;2;False;1;bairro;exato;2687,93;1703,0
2211001;Teresina;PI;PICARREIRA;1;11;539,2;1;False;0;bairro;exato;3600,48;1500,0
2211001;Teresina;PI;VALE QUEM TEM;1;38;570,7;1;False;0;bairro;exato;2505,43;1500,0
2211001;Teresina;PI;COLORADO;1;33;584,3;1;False;0;bairro;exato;1814,76;1212,0
2211001;Teresina;PI;DISTRITO INDUSTRIAL;1;31;587,0;1;False;0;bairro;exato;1394,42;1212,0
2211001;Teresina;PI;ITARARE;2;43;619,3;3;False;1;bairro;exato;2000,83;1212,0
2211001;Teresina;PI;MARQUÊS;2;53;574,3;2;False;0;distrito (aproximado);exato;2982,66;1212,0
2211001;Teresina;PI;MEMORARE;1;21;576,9;1;False;0;bairro;exato;2540,8;1212,0
2211001;Teresina;PI;PARQUE ALVORADA;1;23;576,7;1;False;0;bairro;exato;1940,08;1212,0
2211001;Teresina;PI;PARQUE PIAUI;2;75;587,1;3;False;0;distrito (aproximado);exato;2982,66;1212,0
2211001;Teresina;PI;SAMAPI;1;26;539,7;1;False;0;bairro;exato;1567,69;1212,0
3305802;Teresópolis;RJ;AGRIOES;1;17;630,3;2;False;0;bairro;exato;7231,37;5000,0
3305802;Teresópolis;RJ;ALTO;3;75;643,5;4;True;2;bairro;exato;5827,74;4000,0
3305802;Teresópolis;RJ;JARDIM EUROPA;1;10;641,5;1;False;1;bairro;exato;5993,84;4000,0
3305802;Teresópolis;RJ;VARZEA;2;53;612,5;6;False;1;bairro;exato;5738,05;4000,0
3305802;Teresópolis;RJ;TIJUCA;1;14;594,1;1;False;0;bairro;exato;4663,41;2800,0
3168606;Teófilo Otoni;MG;DOUTOR LAERTE LAENDER;1;44;679,7;1;False;1;bairro;exato;6797,4;4000,0
3168606;Teófilo Otoni;MG;IPIRANGA;1;40;618,4;1;False;0;bairro;exato;5838,52;3636,0
3168606;Teófilo Otoni;MG;SÃO DIOGO;1;20;636,4;2;False;0;bairro;exato;2864,26;1500,0
3168606;Teófilo Otoni;MG;GRAO PARA;1;10;594,2;1;False;0;distrito (aproximado);exato;2528,27;1212,0
2112209;Timon;MA;CENTRO;1;14;544,3;1;False;0;bairro;exato;3302,43;2400,0
2112209;Timon;MA;PARQUE PIAUÍ I;2;27;579,5;3;False;1;bairro;fuzzy;2422,79;1216,0
2112209;Timon;MA;S. FRANCISCO;1;13;566,9;1;False;0;distrito (aproximado);exato;1750,41;1212,0
4127700;Toledo;PR;JARDIM LA SALLE;1;51;604,5;2;False;0;bairro;exato;8097,29;5000,0
4127700;Toledo;PR;VILA INDUSTRIAL;1;37;628,8;2;False;0;bairro;exato;4449,66;3000,0
5221403;Trindade;GO;SANTUÁRIO;1;43;620,7;1;False;1;distrito (aproximado);exato;2320,93;1500,0
5221403;Trindade;GO;VILA PADRE ETERNO;1;22;615,5;1;False;0;distrito (aproximado);exato;2320,93;1500,0
5008305;Três Lagoas;MS;JARDIM ALVORADA;1;21;659,3;1;False;1;bairro;exato;3640,92;2600,0
5008305;Três Lagoas;MS;JARDIM CANGALHA;1;24;574,0;1;False;0;distrito (aproximado);exato;3149,68;2000,0
5008305;Três Lagoas;MS;JARDIM DAS OLIVEIRAS;1;21;624,5;1;False;0;distrito (aproximado);exato;3149,68;2000,0
5008305;Três Lagoas;MS;JARDIM PROGRESSO;1;24;584,4;1;False;0;distrito (aproximado);exato;3149,68;2000,0
5008305;Três Lagoas;MS;SANTA LUZIA;1;29;611,1;1;False;0;bairro;exato;2483,11;2000,0
4218707;Tubarão;SC;CENTRO;2;68;583,7;3;False;0;bairro;exato;5798,19;4000,0
4218707;Tubarão;SC;DEHON;2;163;634,5;2;False;1;bairro;exato;4297,42;3000,0
4218707;Tubarão;SC;REVOREDO;1;21;620,2;1;False;0;bairro;exato;3614,7;2500,0
3170107;Uberaba;MG;ESTADOS UNIDOS;2;55;684,5;3;False;2;bairro;exato;5160,67;3000,0
3170107;Uberaba;MG;FABRICIO;1;18;585,9;1;False;0;bairro;exato;4531,05;3000,0
3170107;Uberaba;MG;SANTA MARIA;3;151;659,0;3;True;3;bairro;exato;4941,14;2900,0
3170107;Uberaba;MG;SÃO BENEDITO;2;52;608,4;3;False;0;bairro;exato;3941,56;2500,0
3170107;Uberaba;MG;CONJUNTO FREI EUGÊNIO;1;45;610,7;1;False;0;distrito (aproximado);exato;3337,26;2000,0
3170107;Uberaba;MG;NOSSA SENHORA DA ABADIA;1;83;636,7;1;False;1;distrito (aproximado);exato;3337,26;2000,0
3170107;Uberaba;MG;OLINDA;1;28;660,1;1;False;1;distrito (aproximado);exato;3337,26;2000,0
3170107;Uberaba;MG;SAO SEBASTIAO;1;41;655,0;1;False;1;distrito (aproximado);exato;3337,26;2000,0
3170206;Uberlândia;MG;GRANJA MARILEUSA;1;28;604,0;2;False;0;bairro;exato;13024,82;10000,0
3170206;Uberlândia;MG;JARDIM KARAÍBA;2;39;595,4;2;False;0;bairro;exato;14691,66;10000,0
3170206;Uberlândia;MG;MORADA DA COLINA;1;26;613,8;1;False;0;bairro;exato;14468,39;10000,0
3170206;Uberlândia;MG;FUNDINHO;1;10;661,9;1;False;1;bairro;exato;7890,14;5000,0
3170206;Uberlândia;MG;LÍDICE;1;285;659,6;1;False;1;bairro;exato;7591,11;5000,0
3170206;Uberlândia;MG;PATRIMÔNIO;1;173;648,2;1;False;1;bairro;exato;6489,75;5000,0
3170206;Uberlândia;MG;CENTRO;1;88;704,2;2;False;1;bairro;exato;6652,52;4000,0
3170206;Uberlândia;MG;SANTA MONICA;1;34;622,2;1;False;0;bairro;exato;5615,92;3636,0
3170206;Uberlândia;MG;MARTINS;3;231;629,3;3;True;1;bairro;exato;4444,52;2800,0
3170206;Uberlândia;MG;BRASIL;2;39;637,3;2;False;1;bairro;exato;3944,53;2500,0
3170206;Uberlândia;MG;PRESIDENTE ROOSEVELT;1;44;648,8;1;False;0;bairro;exato;3417,73;2500,0
3170206;Uberlândia;MG;CHÁCARAS TUBALINA E QUARTEL;1;17;525,3;1;False;0;bairro;exato;2938,74;2300,0
3170206;Uberlândia;MG;TIBERY;1;18;648,3;1;False;1;bairro;exato;3240,07;2100,0
3170206;Uberlândia;MG;PLANALTO;1;51;592,8;1;False;0;bairro;exato;2761,59;2000,0
3169901;Ubá;MG;CENTRO;3;118;656,4;3;True;2;distrito (aproximado);exato;2596,36;1500,0
3169901;Ubá;MG;SAN RAPHAEL II;1;62;635,9;1;False;0;distrito (aproximado);exato;2596,36;1500,0
4128104;Umuarama;PR;JARDIM  COLIBRI;1;25;537,8;1;False;0;distrito (aproximado);exato;3397,56;2000,0
4128104;Umuarama;PR;JARDIM EUROPA;1;17;592,7;1;False;0;distrito (aproximado);exato;3397,56;2000,0
4128104;Umuarama;PR;JARDIM TAMOIO;1;14;610,8;1;False;0;distrito (aproximado);exato;3397,56;2000,0
4128104;Umuarama;PR;PARQUE PRESIDENTE;1;32;587,5;1;False;0;distrito (aproximado);exato;3397,56;2000,0
4128104;Umuarama;PR;ZONA II;1;135;627,1;1;False;1;distrito (aproximado);exato;3397,56;2000,0
4128104;Umuarama;PR;ZONA III;1;11;598,6;1;False;0;distrito (aproximado);exato;3397,56;2000,0
4128104;Umuarama;PR;ZONA V;1;15;545,5;1;False;0;distrito (aproximado);exato;3397,56;2000,0
4128104;Umuarama;PR;ZONA VI;1;15;578,7;1;False;0;distrito (aproximado);exato;3397,56;2000,0
4322400;Uruguaiana;RS;SAO MIGUEL;1;44;596,4;1;False;0;bairro;exato;3894,89;2500,0
3556206;Valinhos;SP;DOIS CORREGOS;2;214;698,1;2;False;1;distrito (aproximado);exato;5794,12;3001,0
3556206;Valinhos;SP;JARDIM EUROPA;1;17;613,7;1;False;0;distrito (aproximado);exato;5794,12;3001,0
3556206;Valinhos;SP;JARDIM SAO PAULO;1;102;560,8;1;False;0;distrito (aproximado);exato;5794,12;3001,0
3556206;Valinhos;SP;JARDIM VILA ROSA;1;47;628,8;1;False;0;distrito (aproximado);exato;5794,12;3001,0
5221858;Valparaíso de Goiás;GO;JARDIM CEU AZUL;2;45;527,1;2;False;0;distrito (aproximado);exato;2745,6;2000,0
5221858;Valparaíso de Goiás;GO;MORADA NOBRE;1;33;548,6;1;False;0;distrito (aproximado);exato;2745,6;2000,0
5221858;Valparaíso de Goiás;GO;PARQUE RIO BRANCO;1;24;571,3;1;False;0;distrito (aproximado);exato;2745,6;2000,0
5221858;Valparaíso de Goiás;GO;VALPARAISO I - ETAPA A;1;16;553,1;1;False;0;distrito (aproximado);exato;2745,6;2000,0
5221858;Valparaíso de Goiás;GO;YPIRANGA;3;51;577,0;3;True;1;distrito (aproximado);exato;2745,6;2000,0
3170701;Varginha;MG;AEROPORTO;1;19;620,3;1;False;0;bairro;exato;8476,93;5000,0
3170701;Varginha;MG;VILA PINTO;1;11;566,0;1;False;0;bairro;exato;8556,93;5000,0
3170701;Varginha;MG;CENTRO;1;69;678,2;1;False;1;bairro;exato;5937,53;3200,0
3170701;Varginha;MG;NOSSA SENHORA DE FÁTIMA;1;24;595,8;1;False;0;distrito (aproximado);exato;3295,64;2000,0
3170701;Varginha;MG;VILA NOGUEIRA;1;53;653,0;1;False;1;distrito (aproximado);exato;3295,64;2000,0
3170701;Varginha;MG;VILA VERDE;1;31;616,5;1;False;0;distrito (aproximado);exato;3295,64;2000,0
3171204;Vespasiano;MG;CÉLVIA;1;44;613,6;1;False;0;distrito (aproximado);exato;2336,66;1600,0
3171204;Vespasiano;MG;PARQUE JARDIM ITAU;1;11;661,5;1;False;1;distrito (aproximado);exato;2336,66;1600,0
4323002;Viamão;RS;MARTINICA;1;37;596,6;1;False;0;bairro;exato;2124,95;2000,0
4323002;Viamão;RS;SANTA ISABEL;1;44;554,4;1;False;0;bairro;exato;2436,79;1800,0
3205200;Vila Velha;ES;PRAIA DA COSTA;2;38;605,6;3;False;0;bairro;exato;11111,81;8000,0
3205200;Vila Velha;ES;PRAIA DE ITAPARICA;2;34;566,7;2;False;0;bairro;exato;8555,94;6000,0
3205200;Vila Velha;ES;ITAPUÃ;2;54;578,6;2;False;0;bairro;exato;8204,18;5000,0
3205200;Vila Velha;ES;PÓLO EMPRESARIAL NOVO MÉXICO;1;118;585,8;1;False;0;distrito (aproximado);exato;6344,5;4000,0
3205200;Vila Velha;ES;CENTRO DE VILA VELHA;2;118;676,4;2;False;1;bairro;exato;4479,34;3000,0
3205200;Vila Velha;ES;COQUEIRAL DE ITAPARICA;2;119;623,8;2;False;1;bairro;exato;3972,66;3000,0
3205200;Vila Velha;ES;OLARIA;1;13;633,6;1;False;1;bairro;exato;4610,94;3000,0
3205200;Vila Velha;ES;ARIBIRI;1;13;535,5;1;False;0;bairro;exato;3137,28;2424,0
3205200;Vila Velha;ES;NOVO MEXICO;1;28;583,2;1;False;0;bairro;exato;3053,55;2400,0
3205200;Vila Velha;ES;DIVINO ESPIRITO SANTO;1;211;620,8;1;False;0;bairro;exato;2667,95;2000,0
3205200;Vila Velha;ES;GLÓRIA;1;15;563,3;1;False;0;bairro;exato;2929,99;2000,0
3205200;Vila Velha;ES;COBILÂNDIA;1;59;572,0;1;False;0;bairro;exato;2478,16;1895,0
3205200;Vila Velha;ES;RIO MARINHO;1;17;556,2;1;False;0;bairro;exato;2243,58;1655,0
3205200;Vila Velha;ES;ALVORADA;1;80;606,4;1;False;0;bairro;exato;2272,93;1500,0
3205309;Vitória;ES;PRAIA DO CANTO;3;94;702,2;3;True;3;bairro;exato;15145,79;11000,0
3205309;Vitória;ES;ENSEADA DO SUÁ;1;22;634,3;1;False;1;bairro;exato;13434,98;10000,0
3205309;Vitória;ES;MATA DA PRAIA;2;250;681,6;2;False;1;bairro;exato;12852,31;10000,0
3205309;Vitória;ES;BENTO FERREIRA;1;74;712,8;3;False;1;bairro;exato;9737,83;7000,0
3205309;Vitória;ES;JARDIM DA PENHA;1;111;598,1;1;False;0;bairro;exato;7832,03;6000,0
3205309;Vitória;ES;SANTA LÚCIA;1;50;695,9;1;False;1;bairro;exato;8391,97;6000,0
3205309;Vitória;ES;JARDIM CAMBURI;3;177;648,8;3;True;1;bairro;exato;7597,89;5500,0
3205309;Vitória;ES;PONTAL DE CAMBURI;2;214;637,4;2;False;1;bairro;exato;5864,85;3675,0
3205309;Vitória;ES;CENTRO;1;27;608,5;1;False;0;bairro;exato;4390,34;3001,0
3205309;Vitória;ES;FORTE SÃO JOÃO;1;30;657,9;1;False;1;bairro;exato;1942,61;1300,0
2933307;Vitória da Conquista;BA;CANDEIAS;2;121;661,9;3;False;1;bairro;exato;6392,32;4000,0
2933307;Vitória da Conquista;BA;RECREIO;2;65;610,1;2;False;1;bairro;exato;5855,95;3000,0
2933307;Vitória da Conquista;BA;BOA VISTA;1;70;647,3;1;False;1;bairro;exato;3927,7;2400,0
2933307;Vitória da Conquista;BA;FELÍCIA;1;20;647,9;1;False;1;bairro;exato;3077,19;2000,0
2933307;Vitória da Conquista;BA;UNIVERSIDADE;1;169;607,7;1;False;0;bairro;exato;9702,39;2000,0
2933307;Vitória da Conquista;BA;ALTO MARON;1;20;548,6;1;False;0;bairro;exato;2218,41;1212,0
2933307;Vitória da Conquista;BA;BRASIL;2;54;525,1;2;False;0;bairro;exato;1986,81;1212,0
2933307;Vitória da Conquista;BA;IBIRAPUERA;2;43;564,8;2;False;0;bairro;exato;2003,65;1212,0
2933307;Vitória da Conquista;BA;PATAGÔNIA;1;13;533,3;1;False;0;bairro;exato;1528,13;1212,0
2616407;Vitória de Santo Antão;PE;CAJA;2;92;604,4;2;False;1;bairro;exato;1991,87;1212,0
2616407;Vitória de Santo Antão;PE;LIVRAMENTO;2;53;580,2;2;False;0;bairro;exato;2611,47;1212,0
2616407;Vitória de Santo Antão;PE;SÃO VICENTE DE PAULO;1;11;555,5;1;False;0;bairro;exato;1576,24;1212,0
2616407;Vitória de Santo Antão;PE;UNIVERSITÁRIO;1;89;582,7;1;False;0;distrito (aproximado);exato;1677,18;1212,0
3306305;Volta Redonda;RJ;BELA VISTA;1;64;664,3;1;False;1;bairro;exato;6393,07;5000,0
3306305;Volta Redonda;RJ;JARDIM AMÁLIA;1;26;633,3;1;False;1;bairro;exato;7471,68;5000,0
3306305;Volta Redonda;RJ;VILA SANTA CECÍLIA;2;51;635,8;4;False;2;bairro;exato;6370,32;5000,0
3306305;Volta Redonda;RJ;ATERRADO;2;71;589,8;2;False;1;bairro;exato;5867,65;3600,0
3306305;Volta Redonda;RJ;SESSENTA;1;37;614,4;2;False;0;bairro;exato;5302,31;3200,0
3306305;Volta Redonda;RJ;CASA DE PEDRA;1;10;617,9;1;False;0;bairro;exato;4037,35;3180,0
3306305;Volta Redonda;RJ;VOLDAC;1;25;594,8;1;False;0;bairro;exato;3601,81;3000,0
3306305;Volta Redonda;RJ;AERO CLUBE;1;66;608,7;1;False;0;bairro;exato;4069,75;2500,0
3306305;Volta Redonda;RJ;NOSSA SENHORA DAS GRACAS;1;35;686,4;1;False;1;distrito (aproximado);exato;3242,29;2000,0
3557006;Votorantim;SP;CENTRO;1;18;583,1;1;False;0;distrito (aproximado);exato;3443,12;2300,0
3557006;Votorantim;SP;JARDIM ARCHILA;1;13;560,6;1;False;0;distrito (aproximado);exato;3443,12;2300,0
3557006;Votorantim;SP;JARDIM ICATU;2;43;595,8;2;False;0;distrito (aproximado);exato;3443,12;2300,0
3557006;Votorantim;SP;PARQUE MORUMBI;1;48;572,4;1;False;0;distrito (aproximado);exato;3443,12;2300,0
5108402;Várzea Grande;MT;CENTRO-NORTE;2;64;575,3;2;False;0;bairro;fuzzy;4404,82;3000,0
